FPR,TPR
0.0,0.0
0.0,0.04011461318051576
0.0,0.07736389684813753
0.0,0.10315186246418338
0.0,0.11174785100286533
0.0,0.12320916905444126
0.0,0.12607449856733524
0.0,0.14326647564469913
0.0,0.14613180515759314
0.005555555555555556,0.15472779369627507
0.005555555555555556,0.16332378223495703
0.008333333333333333,0.17765042979942694
0.011111111111111112,0.18624641833810887
0.011111111111111112,0.19484240687679083
0.013888888888888888,0.2034383954154728
0.027777777777777776,0.20630372492836677
0.030555555555555555,0.2177650429799427
0.03611111111111111,0.22349570200573066
0.03611111111111111,0.2349570200573066
0.03888888888888889,0.2492836676217765
0.041666666666666664,0.2607449856733524
0.05,0.2636103151862464
0.05277777777777778,0.2693409742120344
0.06388888888888888,0.2836676217765043
0.06944444444444445,0.29512893982808025
0.08888888888888889,0.3037249283667622
0.10277777777777777,0.3123209169054441
0.10555555555555556,0.3209169054441261
0.12222222222222222,0.332378223495702
0.13055555555555556,0.33810888252148996
0.1361111111111111,0.3438395415472779
0.1388888888888889,0.3638968481375358
0.14722222222222223,0.3868194842406877
0.14722222222222223,0.38968481375358166
0.16111111111111112,0.4154727793696275
0.16944444444444445,0.4297994269340974
0.18333333333333332,0.4383954154727794
0.18888888888888888,0.44412607449856734
0.19444444444444445,0.45558739255014324
0.19722222222222222,0.4584527220630373
0.2,0.4670487106017192
0.20555555555555555,0.4813753581661891
0.2111111111111111,0.48424068767908307
0.21388888888888888,0.49283667621776506
0.21666666666666667,0.498567335243553
0.2222222222222222,0.5157593123209169
0.2361111111111111,0.5214899713467048
0.2388888888888889,0.5358166189111748
0.24166666666666667,0.5472779369627507
0.24444444444444444,0.5558739255014327
0.24444444444444444,0.5587392550143266
0.25555555555555554,0.5730659025787965
0.25833333333333336,0.5845272206303725
0.25833333333333336,0.5902578796561605
0.2638888888888889,0.5988538681948424
0.26944444444444443,0.6017191977077364
0.2722222222222222,0.6045845272206304
0.275,0.6103151862464183
0.2833333333333333,0.6103151862464183
0.2916666666666667,0.6160458452722063
0.2972222222222222,0.6303724928366762
0.2972222222222222,0.6446991404011462
0.3055555555555556,0.6446991404011462
0.30833333333333335,0.6561604584527221
0.31666666666666665,0.6590257879656161
0.32222222222222224,0.667621776504298
0.3277777777777778,0.673352435530086
0.3277777777777778,0.6762177650429799
0.3277777777777778,0.6848137535816619
0.3333333333333333,0.6962750716332379
0.3388888888888889,0.6991404011461319
0.3416666666666667,0.7048710601719198
0.3416666666666667,0.7106017191977078
0.3472222222222222,0.7191977077363897
0.3472222222222222,0.7220630372492837
0.35,0.7249283667621776
0.3611111111111111,0.7277936962750716
0.36666666666666664,0.7335243553008596
0.375,0.7449856733524355
0.37777777777777777,0.7478510028653295
0.37777777777777777,0.7621776504297995
0.39166666666666666,0.7650429799426934
0.39166666666666666,0.7679083094555874
0.4,0.7736389684813754
0.4027777777777778,0.7851002865329513
0.40555555555555556,0.7879656160458453
0.4111111111111111,0.7908309455587392
0.4166666666666667,0.7908309455587392
0.4222222222222222,0.8080229226361032
0.43333333333333335,0.8252148997134671
0.4388888888888889,0.828080229226361
0.44166666666666665,0.836676217765043
0.44722222222222224,0.8424068767908309
0.45,0.8452722063037249
0.46111111111111114,0.8567335243553008
0.4722222222222222,0.8624641833810889
0.4777777777777778,0.8681948424068768
0.4777777777777778,0.8710601719197708
0.48055555555555557,0.8767908309455588
0.48333333333333334,0.8882521489971347
0.4888888888888889,0.8968481375358166
0.49166666666666664,0.9083094555873925
0.49444444444444446,0.9111747851002865
0.5,0.9255014326647565
0.5055555555555555,0.9340974212034384
0.5111111111111111,0.9340974212034384
0.5194444444444445,0.9340974212034384
0.5305555555555556,0.9340974212034384
0.5416666666666666,0.9369627507163324
0.5472222222222223,0.9426934097421203
0.55,0.9484240687679083
0.5583333333333333,0.9484240687679083
0.5666666666666667,0.9541547277936963
0.575,0.9570200573065902
0.5944444444444444,0.9656160458452722
0.5972222222222222,0.9713467048710601
0.6083333333333333,0.9713467048710601
0.6333333333333333,0.9742120343839542
0.6472222222222223,0.9770773638968482
0.6638888888888889,0.9770773638968482
0.6722222222222223,0.9770773638968482
0.6861111111111111,0.9770773638968482
0.6916666666666667,0.9770773638968482
0.725,0.9770773638968482
0.7388888888888889,0.9799426934097422
0.75,0.9799426934097422
0.7527777777777778,0.9799426934097422
0.7583333333333333,0.9856733524355301
0.7638888888888888,0.9856733524355301
0.7694444444444445,0.9885386819484241
0.775,0.994269340974212
0.7861111111111111,0.994269340974212
0.8055555555555556,0.994269340974212
0.8083333333333333,0.994269340974212
0.825,0.994269340974212
0.8305555555555556,0.997134670487106
0.8361111111111111,0.997134670487106
0.8388888888888889,0.997134670487106
0.8666666666666667,0.997134670487106
0.8722222222222222,0.997134670487106
0.8777777777777778,0.997134670487106
0.8888888888888888,0.997134670487106
0.8916666666666667,0.997134670487106
0.9,0.997134670487106
0.9027777777777778,0.997134670487106
0.9194444444444444,0.997134670487106
0.925,0.997134670487106
0.9333333333333333,0.997134670487106
0.9361111111111111,0.997134670487106
0.9416666666666667,0.997134670487106
0.95,0.997134670487106
0.9555555555555556,0.997134670487106
0.9583333333333334,1.0
0.9638888888888889,1.0
0.9722222222222222,1.0
0.9777777777777777,1.0
1.0,1.0
