FPR,TPR
0.0,0.0
0.016129032258064516,0.0
0.06451612903225806,0.0
0.06451612903225806,0.08333333333333333
0.08064516129032258,0.08333333333333333
0.08064516129032258,0.1111111111111111
0.0967741935483871,0.1111111111111111
0.0967741935483871,0.1527777777777778
0.11290322580645161,0.1527777777777778
0.11290322580645161,0.2361111111111111
0.12903225806451613,0.2361111111111111
0.12903225806451613,0.2638888888888889
0.16129032258064516,0.2638888888888889
0.16129032258064516,0.3472222222222222
0.1774193548387097,0.3472222222222222
0.1774193548387097,0.375
0.1935483870967742,0.375
0.1935483870967742,0.4444444444444444
0.24193548387096775,0.4444444444444444
0.24193548387096775,0.4583333333333333
0.25806451612903225,0.4583333333333333
0.25806451612903225,0.4722222222222222
0.27419354838709675,0.4722222222222222
0.27419354838709675,0.4861111111111111
0.3064516129032258,0.4861111111111111
0.3064516129032258,0.5416666666666666
0.3225806451612903,0.5416666666666666
0.3225806451612903,0.625
0.3387096774193548,0.625
0.3387096774193548,0.6805555555555556
0.4032258064516129,0.6805555555555556
0.4032258064516129,0.6944444444444444
0.41935483870967744,0.6944444444444444
0.41935483870967744,0.7083333333333334
0.43548387096774194,0.7083333333333334
0.43548387096774194,0.75
0.45161290322580644,0.75
0.45161290322580644,0.7638888888888888
0.46774193548387094,0.7638888888888888
0.46774193548387094,0.7777777777777778
0.4838709677419355,0.7777777777777778
0.4838709677419355,0.8055555555555556
0.5,0.8055555555555556
0.5,0.8194444444444444
0.5483870967741935,0.8194444444444444
0.5483870967741935,0.8333333333333334
0.5645161290322581,0.8333333333333334
0.5645161290322581,0.8472222222222222
0.6290322580645161,0.8472222222222222
0.6290322580645161,0.8611111111111112
0.6451612903225806,0.8611111111111112
0.6451612903225806,0.875
0.6612903225806451,0.875
0.6612903225806451,0.8888888888888888
0.7741935483870968,0.8888888888888888
0.7741935483870968,0.9027777777777778
0.8548387096774194,0.9027777777777778
0.8548387096774194,0.9444444444444444
0.9193548387096774,0.9444444444444444
0.9193548387096774,0.9583333333333334
0.9354838709677419,0.9583333333333334
0.9354838709677419,0.9722222222222222
0.9516129032258065,0.9722222222222222
0.9516129032258065,0.9861111111111112
0.967741935483871,0.9861111111111112
0.967741935483871,1.0
1.0,1.0
