project,instrument,geo_loc_name,region,seq_region,sample_type,shannon,read_depth
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,0.45478647346589046,41471.0
PRJEB11419,Illumina MiSeq,Guernsey,Europe and Northern America,V4,feces,1.7414861333990566,15558.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,3.65492048265755,28585.0
PRJEB11419,Illumina MiSeq,Ireland,Europe and Northern America,V4,feces,2.6880581495086897,18046.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.1976453531345737,14747.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,3.5058505303697824,18876.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,3.4941918993157746,35620.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,1.166650230418002,45322.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,3.4851019308630065,18927.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,1.6251113470239904,23980.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.24523539078295,13128.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,3.851511564212818,23268.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.926357559875814,50608.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.771659048386496,43311.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,4.204601709872913,65527.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.9397950657865404,14750.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.195196031374212,18143.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.683008700244467,22513.0
PRJEB11419,Illumina MiSeq,Australia,Europe and Northern America,V4,feces,1.910805990147978,15616.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.16059341461773,17667.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,4.3379998524300625,18429.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.504646068426518,20353.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.8080727556947203,19178.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.9372070871329814,38909.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.088704752457882,33349.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.38638143962721,21584.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.170036132522028,25117.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.631860664402247,20241.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,0.9565832392863274,36805.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6109094986258725,54628.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.589008133530814,29496.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.1240776503805558,23312.0
PRJEB11419,Illumina MiSeq,Unspecified,Unknown,V4,feces,1.2194419872632825,19657.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.737282643276291,44088.0
PRJEB11419,Illumina MiSeq,Australia,Europe and Northern America,V4,feces,3.6266995278368017,40684.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.246256973183936,30801.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.457123254099445,30129.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.012153597479774,22417.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.5028701582798165,21944.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.341131256689727,54029.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.406053853354729,50957.0
PRJEB11419,Illumina MiSeq,Poland,Europe and Northern America,V4,feces,0.6202567538718052,38456.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.7529943300908324,39567.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.984091252891656,22079.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.795919037946703,25670.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.5751746885833775,16969.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.21911578070486,31757.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.066313455322282,23823.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.912827835242953,22701.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.5482798888082776,39978.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.737056046182744,41269.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.91442868889099,18210.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.4578246323171444,26753.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.6132218292510543,49104.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.8046389072244562,23111.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.364243624865608,18065.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.959222967345877,21640.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.0392356787652006,21874.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,0.571527782455841,35936.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.0104272339651943,44291.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.91963993343754,51204.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.8260520747957827,25609.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.524567621723457,24299.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.2333496240928277,29657.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.7738874243144775,23446.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.4635159836529605,48645.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6190005672166636,49414.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.192841163897155,39156.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.9113007209864246,39943.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.748921483030472,21056.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,0.9709916051113289,19223.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.396141272827436,40533.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.777517429845931,27937.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6916721723950876,24630.0
PRJEB11419,Illumina MiSeq,Canada,Europe and Northern America,V4,feces,4.022181808027762,50771.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.7164212550373086,34292.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.558557951595913,48887.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.3284747158142844,14307.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.4923187041419244,37806.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.010091549003951,38025.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.7815774803991142,46059.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.882747255830524,43478.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.136981286493948,42266.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.987050180965843,44587.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.2779944548586586,34175.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.160834386990855,29850.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.6751912763100085,41778.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.3775569951555835,41253.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.9373225987594367,37292.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.1431491405051517,39676.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.885187907631956,34233.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.569777030541146,23932.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.0490773534521107,27522.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.4953294631757674,26964.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.218771675842113,20937.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.034336034624855,16402.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.218712375517898,25252.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.3354431011005454,20794.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.528425122425679,19748.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.940591373723544,21753.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.033735352849166,27463.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.581638754701909,19701.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.4807245704714846,26216.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.5397924330371007,16202.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.383924683487385,19072.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.700352686234468,27159.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.568694773043997,24160.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.7492995108320093,11961.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.6751069437239128,18973.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.5286082714771565,41403.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.4021743746865454,30690.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.2477016217988304,23342.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.8096442424244685,14731.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.271028385601598,26911.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.024151674208823,17779.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.221960022061983,28896.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.368818703078322,23675.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.837308914604742,31708.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.2278546009839713,22332.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.7686894591932765,33961.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.824935029414693,20299.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.075720339757839,25844.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.7902724933513783,21415.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.378697800866262,13875.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.9978852274927306,45318.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.7464500614703296,23063.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.659426962527167,30781.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.0966215639498027,30502.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.39329978972097,18750.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.0913166577621967,30242.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.309231136020275,15691.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.233351369827838,15946.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6023896129626007,18406.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.4829264425442825,43063.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.8477167158014933,31603.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.7704210219423304,18082.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.1835599666976813,30867.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.180143850514454,23384.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.030626612097787,26926.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.5442358990052893,23151.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.7062434676016416,36761.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.059908594258539,29014.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.9902770707162674,29612.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.2934192808612304,26648.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.586066957016545,16799.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.224076677611334,30888.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.905990009260681,12791.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.218126148266557,21826.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.005272782979312,36481.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.2269635019398426,23686.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.107979828670309,22920.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.760401621085322,29760.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.8440213575239186,17613.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.9133046865234684,15811.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6217937485178755,41451.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.8568427716513987,32830.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.5826876617530505,28141.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.7862058921188253,44286.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.912221316088343,32492.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.7131085368044965,14950.0
PRJEB11419,Illumina MiSeq,New Zealand,Europe and Northern America,V4,feces,1.2159836942989009,15025.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.971550703871706,26196.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,0.5750611207692782,34964.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.941782957733456,24331.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.194291199553448,21389.0
PRJEB11419,Illumina MiSeq,Unspecified,Unknown,V4,feces,2.3201204326903455,47965.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,0.7493432853512623,32489.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.2579820542990574,23479.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.7420376156779387,24817.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.697945762377893,40355.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.4356550818562077,33625.0
PRJEB11419,Illumina MiSeq,Unspecified,Unknown,V4,feces,3.8045965692927317,21540.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.21833130244956,26071.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6867620476171457,20540.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.6383060479073315,22786.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.1480072545260445,22612.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.455131246811766,15171.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.2432744927661252,16216.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.0426871440681977,41856.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.212843787837682,26235.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.2238383081483306,20614.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.5057482268251325,9852.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.6586390061833622,31346.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.176351557561586,21727.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.752996022607748,20606.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.798975078879872,22642.0
PRJEB11419,Illumina MiSeq,Unspecified,Unknown,V4,feces,3.577309468544935,21130.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.431808912349191,20032.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.88449651890382,36608.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.5905312120791666,25429.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.2499479459154017,21609.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.047189477808894,30223.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.8920636437980187,30705.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.883695672123434,22476.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.9246254040573256,18254.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.902556824182933,19885.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6822205751891803,25599.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.323466453452131,22797.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.1301522864237294,20142.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.733524598207822,20842.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.121185409719283,17374.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.837682121614996,23522.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.4659331343108857,14402.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.9012249760268833,19859.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,0.5691529363758598,13422.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6408207835823503,24163.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.848674689550034,16401.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.1449770889206867,27651.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.457678064180496,21482.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.429190175132197,33467.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.334420498025867,22737.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6089602644890153,24175.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.649518208332557,27192.0
PRJEB11419,Illumina MiSeq,Unspecified,Unknown,V4,feces,2.0662119639926146,16713.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.269682608939626,31700.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.6537964385236297,16600.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.9516464063178947,21656.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.8874732056226216,31733.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.009820709497109,24307.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.8245258507762037,16994.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.5663081639844494,16729.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.017397926892757,24893.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.486638744276518,26670.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.174232089539254,26843.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.119059527733031,15417.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.8659785192964904,25917.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.2241021743494778,32483.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.903768506612133,35131.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.3502829271388657,22622.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.476413277181299,26091.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.721366562995911,37507.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.4322253760177612,17989.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.0484792058337904,19540.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.9711197265896825,38278.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.3471285319234365,14491.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.227163306161786,15673.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.678236596386288,19069.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.5211399975916113,26107.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6636160102104376,16371.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6165044380882296,20098.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.074056460306127,19397.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.6799586640933413,13330.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.5002663985353015,19369.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.776720398491621,28390.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.7248159423016447,18808.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.059322731272806,17095.0
PRJEB11419,Illumina MiSeq,Unspecified,Unknown,V4,feces,4.306680934435931,54774.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.055135923901374,42884.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.127979373592684,45485.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.595820557493128,84458.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.2185868987365,65461.0
PRJEB11419,Illumina MiSeq,Unspecified,Unknown,V4,feces,4.1298529404775035,75355.0
PRJEB11419,Illumina MiSeq,Unspecified,Unknown,V4,feces,2.541617150579022,63503.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.4612724719193784,46639.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,0.7389502422226761,41245.0
PRJEB11419,Illumina MiSeq,Unspecified,Unknown,V4,feces,2.6555969204835512,34533.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.7230925891855766,38859.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.2878872747876584,53313.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.799442935845434,42660.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.5388614269207466,49617.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.9360609811295015,44769.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,1.3711327564168907,41776.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.7944580526912004,44218.0
PRJEB11419,Illumina MiSeq,Unspecified,Unknown,V4,feces,3.533454338353839,47917.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,3.9612789823984214,30640.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,4.012442068466861,54736.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.751815276018805,38467.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,3.446689867574036,54741.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,3.229776083848403,47268.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,3.4312511251272757,56774.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,1.7928694152065363,51317.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,2.7119286849991333,40620.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,1.9736085194514985,57447.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.3106114574294803,37546.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.0308105587737506,37994.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,2.4666078730605556,42690.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,3.566022417042413,55580.0
PRJEB11419,Illumina MiSeq,United States,Europe and Northern America,V4,feces,4.248037162464908,51848.0
PRJEB11419,Illumina MiSeq,United Kingdom,Europe and Northern America,V4,feces,3.804256441525791,52106.0
