FPR,TPR
0.0,0.0
0.0,0.007633587786259542
0.0,0.061068702290076333
0.0,0.08396946564885496
0.0,0.0916030534351145
0.0,0.12213740458015267
0.0,0.1297709923664122
0.0,0.1450381679389313
0.0,0.19083969465648856
0.0,0.20610687022900764
0.0,0.21374045801526717
0.0,0.22900763358778625
0.0,0.2595419847328244
0.0,0.2748091603053435
0.0,0.2824427480916031
0.0,0.3053435114503817
0.0,0.32061068702290074
0.0,0.3511450381679389
0.0,0.35877862595419846
0.0,0.3893129770992366
0.0,0.44274809160305345
0.0,0.4580152671755725
0.0,0.46564885496183206
0.0,0.4961832061068702
0.0,0.5343511450381679
0.0,0.5648854961832062
0.0,0.5954198473282443
0.0,0.6183206106870229
0.0,0.6335877862595419
0.0,0.648854961832061
0.0,0.6793893129770993
0.01818181818181818,0.6793893129770993
0.01818181818181818,0.732824427480916
0.03636363636363636,0.732824427480916
0.03636363636363636,0.7480916030534351
0.03636363636363636,0.7633587786259542
0.03636363636363636,0.7862595419847328
0.05454545454545454,0.7862595419847328
0.07272727272727272,0.7938931297709924
0.07272727272727272,0.8091603053435115
0.07272727272727272,0.816793893129771
0.07272727272727272,0.8320610687022901
0.09090909090909091,0.8473282442748091
0.09090909090909091,0.8702290076335878
0.10909090909090909,0.8854961832061069
0.10909090909090909,0.8931297709923665
0.14545454545454545,0.8931297709923665
0.18181818181818182,0.9083969465648855
0.18181818181818182,0.916030534351145
0.2,0.916030534351145
0.2,0.9236641221374046
0.21818181818181817,0.9236641221374046
0.21818181818181817,0.9312977099236641
0.23636363636363636,0.9312977099236641
0.23636363636363636,0.9389312977099237
0.2909090909090909,0.9389312977099237
0.32727272727272727,0.9541984732824428
0.32727272727272727,0.9618320610687023
0.34545454545454546,0.9618320610687023
0.34545454545454546,0.9694656488549618
0.36363636363636365,0.9694656488549618
0.41818181818181815,0.9694656488549618
0.45454545454545453,0.9694656488549618
0.45454545454545453,0.9770992366412213
0.4909090909090909,0.9770992366412213
0.509090909090909,0.9847328244274809
0.5454545454545454,0.9847328244274809
0.5636363636363636,0.9923664122137404
0.6,0.9923664122137404
0.6545454545454545,0.9923664122137404
0.6909090909090909,0.9923664122137404
0.7454545454545455,0.9923664122137404
0.7818181818181819,0.9923664122137404
0.8363636363636363,0.9923664122137404
0.8363636363636363,1.0
1.0,1.0
