FPR,TPR
0.0,0.0
0.0,0.0064516129032258064
0.0,0.32903225806451614
0.01,0.32903225806451614
0.01,0.33548387096774196
0.03,0.33548387096774196
0.03,0.3419354838709677
0.04,0.3419354838709677
0.04,0.34838709677419355
0.05,0.34838709677419355
0.05,0.41935483870967744
0.06,0.41935483870967744
0.06,0.5032258064516129
0.07,0.5032258064516129
0.07,0.5225806451612903
0.08,0.5225806451612903
0.08,0.5290322580645161
0.09,0.5290322580645161
0.09,0.5741935483870968
0.1,0.5741935483870968
0.1,0.5806451612903226
0.11,0.5806451612903226
0.11,0.5935483870967742
0.12,0.5935483870967742
0.12,0.6193548387096774
0.13,0.6193548387096774
0.13,0.6387096774193548
0.15,0.6387096774193548
0.15,0.6451612903225806
0.17,0.6451612903225806
0.17,0.6516129032258065
0.18,0.6516129032258065
0.18,0.6580645161290323
0.19,0.6580645161290323
0.19,0.6645161290322581
0.21,0.6645161290322581
0.21,0.6709677419354839
0.23,0.6709677419354839
0.23,0.6774193548387096
0.24,0.6774193548387096
0.24,0.6838709677419355
0.25,0.6838709677419355
0.25,0.6903225806451613
0.26,0.6903225806451613
0.26,0.6967741935483871
0.27,0.6967741935483871
0.27,0.7032258064516129
0.33,0.7032258064516129
0.33,0.7096774193548387
0.34,0.7096774193548387
0.34,0.7161290322580646
0.35,0.7161290322580646
0.35,0.7290322580645161
0.39,0.7290322580645161
0.39,0.7354838709677419
0.43,0.7354838709677419
0.43,0.7419354838709677
0.44,0.7419354838709677
0.44,0.7483870967741936
0.45,0.7483870967741936
0.45,0.7548387096774194
0.46,0.7548387096774194
0.46,0.7612903225806451
0.48,0.7612903225806451
0.48,0.7806451612903226
0.49,0.7806451612903226
0.49,0.7870967741935484
0.51,0.7870967741935484
0.51,0.7935483870967742
0.53,0.7935483870967742
0.53,0.8129032258064516
0.54,0.8129032258064516
0.54,0.8258064516129032
0.55,0.8258064516129032
0.55,0.8387096774193549
0.56,0.8387096774193549
0.56,0.8451612903225807
0.58,0.8451612903225807
0.58,0.8516129032258064
0.61,0.8516129032258064
0.61,0.8580645161290322
0.62,0.8580645161290322
0.62,0.8903225806451613
0.63,0.8903225806451613
0.63,0.9032258064516129
0.64,0.9032258064516129
0.64,0.9161290322580645
0.65,0.9161290322580645
0.65,0.9225806451612903
0.66,0.9225806451612903
0.66,0.9419354838709677
0.67,0.9419354838709677
0.67,0.9483870967741935
0.68,0.9483870967741935
0.68,0.967741935483871
0.7,0.967741935483871
0.7,0.9741935483870968
0.72,0.9741935483870968
0.72,0.9870967741935484
0.73,0.9870967741935484
0.73,1.0
1.0,1.0
