FPR,TPR
0.0,0.0
0.0070921985815602835,0.0
0.014184397163120567,0.0
0.014184397163120567,0.013333333333333334
0.02127659574468085,0.013333333333333334
0.02127659574468085,0.04
0.028368794326241134,0.04
0.028368794326241134,0.08
0.06382978723404255,0.08
0.06382978723404255,0.09333333333333334
0.09929078014184398,0.09333333333333334
0.09929078014184398,0.10666666666666667
0.1276595744680851,0.10666666666666667
0.1276595744680851,0.13333333333333333
0.14893617021276595,0.13333333333333333
0.14893617021276595,0.14666666666666667
0.1702127659574468,0.14666666666666667
0.1702127659574468,0.2
0.19858156028368795,0.2
0.19858156028368795,0.21333333333333335
0.2127659574468085,0.21333333333333335
0.2127659574468085,0.22666666666666666
0.22695035460992907,0.22666666666666666
0.22695035460992907,0.26666666666666666
0.23404255319148937,0.26666666666666666
0.23404255319148937,0.28
0.2553191489361702,0.28
0.2553191489361702,0.29333333333333333
0.2624113475177305,0.29333333333333333
0.2624113475177305,0.38666666666666666
0.2765957446808511,0.38666666666666666
0.2765957446808511,0.4
0.2978723404255319,0.4
0.2978723404255319,0.41333333333333333
0.3333333333333333,0.41333333333333333
0.3333333333333333,0.44
0.3829787234042553,0.44
0.3829787234042553,0.4533333333333333
0.3971631205673759,0.4533333333333333
0.3971631205673759,0.4666666666666667
0.41843971631205673,0.4666666666666667
0.41843971631205673,0.49333333333333335
0.4326241134751773,0.49333333333333335
0.4326241134751773,0.52
0.4397163120567376,0.52
0.4397163120567376,0.5333333333333333
0.46808510638297873,0.5333333333333333
0.46808510638297873,0.56
0.49645390070921985,0.56
0.49645390070921985,0.5733333333333334
0.5106382978723404,0.5733333333333334
0.5106382978723404,0.6
0.5177304964539007,0.6
0.5177304964539007,0.6133333333333333
0.5319148936170213,0.6133333333333333
0.5319148936170213,0.64
0.5602836879432624,0.64
0.5602836879432624,0.6533333333333333
0.5673758865248227,0.6533333333333333
0.5673758865248227,0.6666666666666666
0.624113475177305,0.6666666666666666
0.624113475177305,0.6933333333333334
0.6382978723404256,0.6933333333333334
0.6382978723404256,0.7466666666666667
0.6524822695035462,0.7466666666666667
0.6524822695035462,0.76
0.6808510638297872,0.76
0.6808510638297872,0.7733333333333333
0.7021276595744681,0.7733333333333333
0.7021276595744681,0.7866666666666666
0.7092198581560284,0.7866666666666666
0.7092198581560284,0.8133333333333334
0.7163120567375887,0.8133333333333334
0.7163120567375887,0.8266666666666667
0.7304964539007093,0.8266666666666667
0.7304964539007093,0.84
0.7730496453900709,0.84
0.7730496453900709,0.8533333333333334
0.7801418439716312,0.8533333333333334
0.7801418439716312,0.88
0.7872340425531915,0.88
0.7872340425531915,0.8933333333333333
0.8085106382978723,0.8933333333333333
0.8085106382978723,0.92
0.8936170212765957,0.92
0.8936170212765957,0.9333333333333333
0.9078014184397163,0.9333333333333333
0.9078014184397163,0.9466666666666667
0.9148936170212766,0.9466666666666667
0.9148936170212766,0.96
0.9432624113475178,0.96
0.9432624113475178,0.9866666666666667
0.9716312056737588,0.9866666666666667
0.9716312056737588,1.0
1.0,1.0
