FPR,TPR
0.0,0.0
0.0,0.0034965034965034965
0.0,0.2727272727272727
0.01818181818181818,0.2727272727272727
0.01818181818181818,0.6713286713286714
0.03636363636363636,0.6713286713286714
0.03636363636363636,0.7062937062937062
0.07272727272727272,0.7062937062937062
0.07272727272727272,0.7132867132867133
0.10909090909090909,0.7132867132867133
0.10909090909090909,0.7202797202797203
0.12727272727272726,0.7202797202797203
0.12727272727272726,0.7447552447552448
0.14545454545454545,0.7447552447552448
0.14545454545454545,0.7482517482517482
0.16363636363636364,0.7482517482517482
0.16363636363636364,0.7552447552447552
0.18181818181818182,0.7552447552447552
0.18181818181818182,0.7832167832167832
0.21818181818181817,0.7832167832167832
0.21818181818181817,0.7867132867132867
0.23636363636363636,0.7867132867132867
0.23636363636363636,0.8076923076923077
0.2545454545454545,0.8076923076923077
0.2545454545454545,0.8461538461538461
0.2727272727272727,0.8461538461538461
0.2727272727272727,0.8601398601398601
0.3090909090909091,0.8601398601398601
0.3090909090909091,0.8636363636363636
0.32727272727272727,0.8636363636363636
0.32727272727272727,0.8706293706293706
0.34545454545454546,0.8706293706293706
0.34545454545454546,0.8811188811188811
0.38181818181818183,0.8811188811188811
0.38181818181818183,0.8916083916083916
0.41818181818181815,0.8916083916083916
0.41818181818181815,0.9020979020979021
0.43636363636363634,0.9020979020979021
0.43636363636363634,0.9195804195804196
0.45454545454545453,0.9195804195804196
0.45454545454545453,0.9265734265734266
0.4727272727272727,0.9265734265734266
0.4727272727272727,0.9405594405594405
0.509090909090909,0.9405594405594405
0.509090909090909,0.9440559440559441
0.5636363636363636,0.9440559440559441
0.5636363636363636,0.951048951048951
0.5818181818181818,0.951048951048951
0.5818181818181818,0.958041958041958
0.6181818181818182,0.958041958041958
0.6181818181818182,0.9615384615384616
0.6727272727272727,0.9615384615384616
0.6727272727272727,0.972027972027972
0.6909090909090909,0.972027972027972
0.6909090909090909,0.9755244755244755
0.7636363636363637,0.9755244755244755
0.7636363636363637,0.9825174825174825
0.9090909090909091,0.9825174825174825
0.9090909090909091,0.986013986013986
0.9454545454545454,0.986013986013986
0.9454545454545454,0.9895104895104895
0.9636363636363636,0.9895104895104895
0.9636363636363636,0.993006993006993
1.0,0.993006993006993
1.0,1.0
