FPR,TPR
0.0,0.0
0.0,0.037037037037037035
0.0,0.07407407407407407
0.0,0.14814814814814814
0.03361344537815126,0.14814814814814814
0.03361344537815126,0.2222222222222222
0.06722689075630252,0.2222222222222222
0.07563025210084033,0.25925925925925924
0.07563025210084033,0.2962962962962963
0.12605042016806722,0.2962962962962963
0.12605042016806722,0.3333333333333333
0.13445378151260504,0.3333333333333333
0.13445378151260504,0.37037037037037035
0.15126050420168066,0.37037037037037035
0.17647058823529413,0.37037037037037035
0.17647058823529413,0.4074074074074074
0.18487394957983194,0.4074074074074074
0.2184873949579832,0.4074074074074074
0.24369747899159663,0.5185185185185185
0.2689075630252101,0.5185185185185185
0.2857142857142857,0.5185185185185185
0.29411764705882354,0.5555555555555556
0.31932773109243695,0.5555555555555556
0.3277310924369748,0.5925925925925926
0.3277310924369748,0.6296296296296297
0.35294117647058826,0.6296296296296297
0.3697478991596639,0.6296296296296297
0.3865546218487395,0.6666666666666666
0.40336134453781514,0.6666666666666666
0.42857142857142855,0.6666666666666666
0.42857142857142855,0.7037037037037037
0.44537815126050423,0.7037037037037037
0.4789915966386555,0.7037037037037037
0.5042016806722689,0.7407407407407407
0.5210084033613446,0.7777777777777778
0.5462184873949579,0.7777777777777778
0.5546218487394958,0.8148148148148148
0.5798319327731093,0.8518518518518519
0.5966386554621849,0.8518518518518519
0.6218487394957983,0.8518518518518519
0.6218487394957983,0.8888888888888888
0.6386554621848739,0.8888888888888888
0.6554621848739496,0.8888888888888888
0.680672268907563,0.8888888888888888
0.6974789915966386,0.8888888888888888
0.7058823529411765,0.8888888888888888
0.7310924369747899,0.8888888888888888
0.7563025210084033,0.8888888888888888
0.7647058823529411,0.9259259259259259
0.7983193277310925,0.9259259259259259
0.8151260504201681,0.9259259259259259
0.8319327731092437,0.9259259259259259
0.8403361344537815,0.9259259259259259
0.8571428571428571,0.9259259259259259
0.865546218487395,1.0
0.8823529411764706,1.0
0.8991596638655462,1.0
0.9327731092436975,1.0
1.0,1.0
