,t_SNE_1,t_SNE_2,group,emb_type,fid
0,0.4637163340021229,0.14786053513942216,Ctrl,Phylo,FJ364454.1.1206
1,-0.5335504679575395,-0.5257421629068563,Ctrl,Phylo,DQ809255.1.1206
2,-0.729190911687595,0.17471739393662944,Ctrl,Phylo,JX048342.1.1227
3,-0.46841711870748387,-0.3836630927926201,Ctrl,Phylo,DQ824266.1.1288
4,0.2524399241804495,0.3624029794538494,Ctrl,Phylo,LARF01000109.1.1225
5,0.09447368141163462,0.6915226531883532,Ctrl,Phylo,JX030308.1.1232
6,-0.2848572938890066,-0.6048688616532774,Ctrl,Phylo,ABQC02000019.758957.760260
7,0.6935746453021543,0.3762455043059243,Ctrl,Phylo,DQ797636.1.1248
8,-0.31100153249065954,0.7273732826789912,Ctrl,Phylo,EF071253.1.1234
9,0.527014665365594,0.33408438809740176,Ctrl,Phylo,JQ455365.1.1268
10,0.3034848317808785,-0.29907905168678967,Ctrl,Phylo,FJ032391.1.1254
11,-0.3317901399601529,0.24490801613733928,Ctrl,Phylo,HQ808998.1.1217
12,0.020105725853767256,-0.5023123440308274,Ctrl,Phylo,ACBX02000025.1.1217
13,-0.15665429322831118,0.7529170766995142,Ctrl,Phylo,FJ362935.1.1246
14,0.6866665008044777,-0.2436602779107171,Ctrl,Phylo,HK693740.1.1297
15,0.6476158724134677,-0.3013845835975098,Ctrl,Phylo,FJ370559.1.1226
16,0.5154008757066217,-0.1993730807281992,Ctrl,Phylo,HK555826.1.1289
17,0.13464135907593316,0.01121434882668786,Ctrl,Phylo,FJ509926.1.1367
18,-0.0678200010371206,-0.24137171739315766,Ctrl,Phylo,GQ133046.1.1200
19,-0.35265987031308443,-0.17899501857475542,Ctrl,Phylo,DQ793742.1.1312
20,-0.656985824107185,-0.4447372952646181,Ctrl,Phylo,KF842080.1.1260
21,0.3095614577966704,-0.5914618388957141,Ctrl,Phylo,GQ491939.1.1201
22,0.009053578965966431,0.39150261790523144,Ctrl,Phylo,GQ491354.1.1233
23,0.47966364301672154,0.6062831724768433,Ctrl,Phylo,DQ809069.1.1219
24,0.11805101941577725,-0.7672854141516712,Ctrl,Phylo,FJ369668.1.1239
25,-0.09851896855970572,0.030961765775632647,Ctrl,Phylo,DQ800211.1.1202
26,0.08073821286040822,0.6831239646301717,Ctrl,Phylo,HQ754370.1.1215
27,-0.7187211757942359,0.057723808363899363,Ctrl,Phylo,HK240553.1.1243
28,-0.34415715779489225,-0.40921046354542134,Ctrl,Phylo,FJ382054.1.1201
29,0.18619869502470093,0.21407481330369368,Ctrl,Phylo,KF722190.1.1261
30,-0.33923511388401884,0.2505012667527219,Ctrl,Phylo,FJ509034.1.1377
31,-0.1728621598012817,-0.7134073263594113,Ctrl,Phylo,GQ492286.1.1241
32,-0.7049968107131102,0.023946406102600737,Ctrl,Phylo,GQ492382.1.1289
33,-0.3283784027718681,-0.7349148476915132,Ctrl,Phylo,DQ794179.1.1290
34,-0.5335131164253167,-0.5284991982540027,Ctrl,Phylo,DQ808594.1.1283
35,-0.6782900330147821,-0.18046074446012766,Ctrl,Phylo,DQ808514.1.1304
36,-0.35200978173861336,0.16317170686924012,Ctrl,Phylo,FR667445.1.1395
37,-0.3102007778790328,0.6846465648035859,Ctrl,Phylo,DQ797836.1.1210
38,-0.6780483632073441,-0.16093573871879546,Ctrl,Phylo,AY983363.1.1360
39,0.6719004465089539,0.011371464763635193,Ctrl,Phylo,DQ796280.1.1284
40,0.6959495875299045,0.37541600759274957,Ctrl,Phylo,HQ806883.1.1241
41,0.3086056629030486,-0.29570201444899447,Ctrl,Phylo,AY850461.1.1228
42,0.43208043741281565,-0.6174205258868295,Ctrl,Phylo,DQ794929.1.1287
43,0.6754679071267938,-0.25617444235366826,Ctrl,Phylo,DQ807031.1.1284
44,-0.029945002533440068,-0.7441831094969862,Ctrl,Phylo,DQ824417.1.1281
45,-0.02865122981124671,-0.7377304819375508,Ctrl,Phylo,FJ362701.1.1206
46,0.1447929193583828,-0.32718732366834485,Ctrl,Phylo,FJ365668.1.1209
47,-0.339091933819946,0.25101907437795806,Ctrl,Phylo,JQ072685.1.1304
48,-0.29269167979610267,-0.592035341976348,Ctrl,Phylo,ABIY02000114.1.1263
49,-0.6784898633380589,-0.1570959694809643,Ctrl,Phylo,CVOZ01000362.1.1219
50,0.28694386544843636,-0.6312392215939082,BD,Phylo,GQ338715.1.1269
51,-0.45846881839071385,-0.6234732139167249,BD,Phylo,GQ492466.1.1344
52,-0.4696660789279241,0.5967541349730219,BD,Phylo,JQ449806.1.1396
53,-0.08069213494422385,-0.2095853739714923,BD,Phylo,JX222461.1.1361
54,0.4872177920495483,0.11085236125504798,BD,Phylo,DQ806128.1.1290
55,0.5069555114522222,0.47442221691440234,BD,Phylo,JQ467788.1.1220
56,-0.15152729111622917,-0.463047730542489,BD,Phylo,KX881769.1.1211
57,0.09210603971533952,0.6841591700739811,BD,Phylo,KF101648.1.1374
58,0.1347013585672101,0.010733684502579123,BD,Phylo,HQ794655.1.1423
59,-0.27875797287561227,0.5026763739980811,BD,Phylo,AF499899.1.1248
60,0.44527191771645536,-0.5983156266753603,BD,Phylo,GQ492203.1.1207
61,-0.6609819259533245,0.4152593595303434,BD,Phylo,EF519868.1.1382
62,0.305300411424146,0.666232878586182,BD,Phylo,HQ810946.1.1476
63,-0.6192329251638785,0.4793141023128931,BD,Phylo,KX792217.1.1200
64,-0.17353483383155763,-0.714617853113394,BD,Phylo,FJ365188.1.1330
65,-0.23067549956425243,0.7475742955361608,BD,Phylo,DQ808123.1.1242
66,0.3116289024355228,0.6621011204529333,BD,Phylo,DQ808102.1.1318
67,-0.6922259779789387,-0.08001391567983066,BD,Phylo,FJ503633.1.1247
68,0.35770948430503524,0.4811548770765242,BD,Phylo,FJ558430.1.1233
69,-0.23700874442885275,-0.29774622344532126,BD,Phylo,GQ491279.1.1262
70,0.11061476132777129,-0.7725972276112265,BD,Phylo,DQ809059.1.1206
71,-0.3393976859411166,0.25348846770385647,BD,Phylo,HQ760907.1.1439
72,0.6350392043491176,-0.3204458238546383,BD,Phylo,AY653235.1.1324
73,0.6573274700378566,-0.28436828787068963,BD,Phylo,AY212767.1.1222
74,0.7530664863010482,0.21973398535748903,BD,Phylo,JN698650.1.1277
75,-0.2788409318379851,0.5023840343223231,BD,Phylo,DQ441283.1.1315
76,-0.23019530853846712,0.7476898768157196,BD,Phylo,HQ766049.1.1250
77,-0.7138170878508007,0.14814504141518817,BD,Phylo,GQ492274.1.1222
78,0.009327177666065563,0.390859993934519,BD,Phylo,JX048356.1.1310
79,0.7380291937360934,-0.11275644716708325,BD,Phylo,AY911443.1.1200
80,0.20001537166391278,0.7106330338672205,BD,Phylo,AF338413.1.1408
81,0.634698642026129,-0.31814971873277936,BD,Phylo,KC000059.1.1295
82,-0.6613982581992507,-0.20639317406925312,BD,Phylo,HQ794846.1.1268
83,-0.07388081133677,0.06794207220399985,BD,Phylo,DQ799477.1.1287
84,-0.7053518055978695,-0.0038976855342255637,BD,Phylo,FJ366498.1.1310
85,-0.5253308834886944,0.5132568051468951,BD,Phylo,DQ803256.1.1283
86,0.5846192294088401,-0.23853660471877589,BD,Phylo,DQ904893.1.1249
87,0.49478928149455675,-0.5289979664264282,BD,Phylo,DQ804326.1.1231
88,0.13573512299580834,-0.6449988964434534,BD,Phylo,DQ795411.1.1205
89,0.054388232393125596,0.6580895825705534,BD,Phylo,JQ467834.1.1286
90,0.4973079239810403,0.09250920009256262,BD,Phylo,EF096145.1.1253
91,0.4965491492107087,-0.539873877982657,BD,Phylo,DQ808288.1.1299
92,0.2050245283674719,0.7116219844310671,BD,Phylo,KX130890.1.1202
93,0.5302038381914613,0.33163454326725883,BD,Phylo,JQ465376.1.1220
94,-0.7133461917477213,0.1491604065696102,BD,Phylo,AY985764.1.1362
95,-0.6363507105627291,-0.2741649015081744,BD,Phylo,HQ807131.1.1274
96,0.5531356475520014,0.5264132080593715,BD,Phylo,JQ607033.1.1325
97,-0.5765686386312036,0.35121691386278797,BD,Phylo,KJ412985.1.1234
98,0.7152677739872637,0.12270301201381832,BD,Phylo,GQ358260.1.1206
99,0.6438072395478156,-0.29359351030488967,BD,Phylo,GQ491160.1.1334
0,-0.2397784176233199,0.1902757140005915,Ctrl,SNE,FJ364454.1.1206
1,-0.23702789915683792,0.19873529056758743,Ctrl,SNE,DQ809255.1.1206
2,0.034428010777297964,0.5638812707216073,Ctrl,SNE,JX048342.1.1227
3,-0.39284370396360535,-0.4220180154620992,Ctrl,SNE,DQ824266.1.1288
4,0.14816671837210485,-0.15837714299362088,Ctrl,SNE,LARF01000109.1.1225
5,-0.5302364135611264,0.23844229004294235,Ctrl,SNE,JX030308.1.1232
6,0.28318148152977485,-0.08538940318303957,Ctrl,SNE,ABQC02000019.758957.760260
7,0.033231427373598584,0.4599772394946619,Ctrl,SNE,DQ797636.1.1248
8,0.4600941769455173,0.41334361868058467,Ctrl,SNE,EF071253.1.1234
9,0.5194950356013889,0.3991225914335268,Ctrl,SNE,JQ455365.1.1268
