,t_SNE_1,t_SNE_2,group,emb_type,fid
0,0.6192161443096693,-0.500060659271441,Ctrl,Phylo,HQ794629.1.1311
1,-0.2767135979651761,-0.42308606565942425,Ctrl,Phylo,JQ522962.1.1258
2,0.07562138854353695,-0.7127083299516267,Ctrl,Phylo,JQ455259.1.1251
3,-0.23480118809051687,0.18217264508635247,Ctrl,Phylo,MH447042.1.1230
4,-0.677457059246984,-0.074052156225738,Ctrl,Phylo,KP334252.1.1211
5,-0.3428480133546327,0.678236281634892,Ctrl,Phylo,GQ491419.1.1322
6,-0.34892306108233906,-0.1546751812485909,Ctrl,Phylo,KC894545.1.1511
7,0.7128561922181583,-0.2295654360156491,Ctrl,Phylo,FJ362731.1.1336
8,-0.3443671106447158,-0.13312568112346487,Ctrl,Phylo,GQ491279.1.1262
9,0.4513566398765089,0.5236235338811717,Ctrl,Phylo,JQ072269.1.1450
10,0.47431005147596866,-0.39733833189502743,Ctrl,Phylo,HQ781028.1.1329
11,0.4780505609761937,-0.39764274348031936,Ctrl,Phylo,DQ797516.1.1343
12,-0.04630338293908659,0.6621999769202893,Ctrl,Phylo,KJ874032.1.1319
13,0.6675048379240905,0.07454836354908466,Ctrl,Phylo,DQ799182.1.1290
14,-0.05292302007166489,0.6851358029136404,Ctrl,Phylo,HK240304.1.1331
15,0.789617095992985,0.017232233932365663,Ctrl,Phylo,DQ794427.1.1242
16,0.6598358536251385,0.25627655964350493,Ctrl,Phylo,HL283484.1.1209
17,-0.5197715665847416,0.5835814955608188,Ctrl,Phylo,DQ823754.1.1237
18,0.4636179613870209,-0.3969225244616642,Ctrl,Phylo,FJ371191.1.1358
19,0.057528617680759675,-0.3804533273394408,Ctrl,Phylo,GQ491354.1.1233
20,-0.2349428683278169,0.17573521379133414,Ctrl,Phylo,KP644774.1.1203
21,0.7127776098781138,-0.2329144697124893,Ctrl,Phylo,FJ509926.1.1367
22,-0.3426127661406803,0.6911719693799202,Ctrl,Phylo,FJ362935.1.1246
23,-0.34261885574595957,0.6831044183433009,Ctrl,Phylo,AF132280.1.1277
24,0.42632693221866674,0.0824655732873926,Ctrl,Phylo,JQ456273.1.1334
25,-0.7494846344473239,-0.1475144987121707,Ctrl,Phylo,KJ874096.1.1303
26,0.14831796794698268,-0.18884694106588004,Ctrl,Phylo,KF722436.1.1288
27,0.19084181505795375,0.006360829753025476,Ctrl,Phylo,FJ382054.1.1201
28,0.4653884668057432,-0.39667634893765635,Ctrl,Phylo,FJ371857.1.1374
29,0.38539063498166626,-0.623307252909474,Ctrl,Phylo,EF071257.1.1224
30,0.19712355025913997,0.7827455798826166,Ctrl,Phylo,DQ803925.1.1280
31,-0.7998340673434245,-0.019215731000679633,Ctrl,Phylo,FJ371179.1.1259
32,0.7715827624367139,0.13821805543891721,Ctrl,Phylo,ACBX02000025.1.1217
