,label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
SRR5218314,0,0.042828610965183804,0.2563851646014622,-0.9028971152646201,-0.203153772013528,-0.24421355051786772,0.349020459822246,-0.42401144759995596,-0.44574998532022747,0.23075024144990103,0.8143756112882069,-0.11673175862857274,0.09066894224711827,0.5148314934756074,-0.19688473428998673,-0.4561139111007963,-0.8933723909514291,0.24582783664975846,0.41736226422446115,0.4277827569416591,0.18179856666496821,-0.32377285616738455,0.2151140859350562,-0.48086676906262127,0.09039460398655917,-0.005344582455498832,-0.07171231614691871,-0.235403587775571,0.002535942941904068,-0.13207361634288514,-0.20623481054125087,-0.008525454572268895,0.21814153237002237,-0.0449873400585992,0.5614483569349561,0.5244763429675784,0.7407315777880805,0.15980478589023864,-0.15323807285832508,0.2883594813091414,-0.5881901096020427,-0.179370322397777,-0.1723009023283209,0.06757677346467972,0.6152679965432201,0.388604394027165,-0.5646457544394902,-0.1124164845262255,-0.15814618553434098,-0.10963696879999978,-0.3917013002293451,0.0806935088975089,0.6239475182124546,-0.15793058701923915,-0.11590632743069104,0.0289758209671293,-0.19062757252582482,-0.1485838746385915,-0.2833816281386784,-0.12006674839981965,0.452957813761064,0.31292965609048096,0.32611309204782757,0.08807149729026216,-0.1539728535073144,-0.1283914170094899,-0.21372540507997786,0.2445862889289856,0.4611257447728089,-0.37127779770110336,0.23492708057165146,0.4193717496735709,-0.28807391598820686,-0.12496917801243919,0.3041503466665745,-0.15364703110286168,0.7034939272063119,0.09372236047472272,-0.5246745544884887,0.24386643937655858,-0.27230323425361086,-0.636370062828064,-0.23978515820843832,0.29826307403189795,0.02906204547200884,-0.18732375758034842,-0.1625268736055919,-0.031170660895960673,0.005480951496532985,0.5336611568927765,-0.8496252436723027,0.4674388196851526,0.47381248005798887,-0.04797155622925077,-0.11606983840465546,-0.5218700596264431,0.5526808016002178,-0.28715711193425314,-0.10114177422864097,0.01305805572441646,-0.19305871427059174
SRR5218315,0,0.03293286144201245,-0.0938617257135255,-0.795331036472427,-0.15295999390738352,-0.13361836756978715,0.2982047562088285,-0.18646800464817456,-0.4103240817785263,0.12041535308318478,0.8484494728701455,-0.18480107081787928,0.15857480679239547,0.7059269164289746,-0.19822936185768672,-0.7021430730819702,-0.7270904098238263,0.16009415686130524,0.37354831929717747,0.34258190223148893,0.09944149133350168,-0.29477513927434174,0.10032663175037929,-0.3990575649908611,-0.037977609251226695,0.11221156695059367,0.25345195616994587,-0.16237793117761612,-0.025460135191679,-0.20829037683350698,-0.07583592539387089,-0.1117195412516594,0.205231069454125,-0.2310961697782789,0.40045517683029175,0.4165558474404471,0.6888895524399621,0.06817799540502685,-0.01606555442724909,0.09294668159314565,-0.6104222972478185,-0.3399865818875177,-0.12079975647585732,-0.007375080670629229,0.5519655889698437,0.5177364447819335,-0.38464097891535076,-0.10274722959314074,-0.0596178663628442,0.07551006334168571,-0.3348708003759384,-0.033638175044740946,0.5458709384713855,-0.1401513178965875,-0.2417804045336587,0.04255501513502428,-0.19371218979358673,-0.08650418477399009,-0.17483281237738474,-0.20193681812712125,0.38207929900714327,0.2661393316728728,0.05488953845841544,0.2085319235920906,0.2200314886868,-0.06527141162327357,-0.21764308959245682,0.10108103922435216,0.3154422129903521,-0.4523961969784328,0.2556369751691818,0.39229523284094675,-0.4178927647215979,-0.05933406949043274,0.3053001048309462,-0.00250437982114298,1.0162709738527025,-0.03687213680573872,-0.4250629075935909,0.46959021261760164,-0.2425647596163409,-0.5735241355640548,-0.13742492028645106,0.3485597962779658,-0.06356261457715716,-0.3212788530758449,-0.1456471128123147,-0.01238956195967538,0.0707354832972799,0.6151646231966359,-0.8963635180677686,0.47155886462756563,0.49107685073145796,-0.05698668318135398,-0.020886604275022234,-0.42349690198898315,0.4657099332128252,-0.2984039471651028,-0.12411050711359296,-0.08389613245214735,-0.44357005187443327
SRR5218316,0,0.10711358993181161,0.20266729593276978,-0.884050974821938,-0.21989130122320993,-0.1810458834682192,0.3678447923489979,-0.3821755605084555,-0.4914122649601528,0.22066711953708104,0.8095075700964246,-0.20997384935617447,0.10483352627073016,0.5781203891549792,-0.20916183332779578,-0.4321235210767814,-0.9171166334833417,0.2264374422707728,0.38652212279183523,0.39247523886816843,0.1468611146722521,-0.28771749990327017,0.15490472582834108,-0.3919337178979601,0.08430828779403653,0.012665551687989916,-0.12403750472835132,-0.2280407790094614,-0.013664909505418368,-0.20728230689253127,-0.14788952044078282,-0.06287139973470143,0.24849237501621246,-0.04426661559513637,0.5415805578231812,0.6233731508255005,0.6947844800140176,0.0871962723987443,-0.008862853050231934,0.24553011783531734,-0.6011580643909318,-0.2582532508032663,-0.14036681609494345,0.02095777860709599,0.5772579589060375,0.40779449158747283,-0.6224549072129386,-0.10596776860100883,-0.11672405259949821,-0.0964013934135437,-0.39725382200309206,0.056378341146877835,0.7215487509965897,-0.17379866912961006,-0.11576096500669207,0.06140620687178203,-0.16100955860955374,-0.1405352224994983,-0.2130443858248847,-0.14871134156627314,0.40039993450045586,0.23449979083878653,0.29073819305215565,0.10473070080791201,-0.025791992034230913,-0.0962888172694615,-0.14348315926534788,0.19009664335421153,0.4515515898154782,-0.4330287618296487,0.2514032168047769,0.4436886911945684,-0.22129034596894467,-0.12614533730915614,0.2316461293292897,-0.08160416781902313,0.7276400668280465,-0.029509821108409336,-0.5382863027708871,0.2970998542649405,-0.26316708752087187,-0.4783700754799481,-0.27414304443768095,0.3545793510441269,0.016227219785962785,-0.30696621537208557,-0.1724665682496769,-0.10358702284949166,-0.025759427142994746,0.5266321663345609,-0.8890226259827614,0.5693779225860324,0.5502592378429004,-0.06289457955530711,-0.08710615283676557,-0.5187064026083265,0.5261881417993989,-0.34226193598338533,-0.08479667827486992,-0.056633882756744115,-0.16738803046090261
SRR5218317,0,0.05502637941390276,0.2564974810395922,-0.8326302926455226,-0.17327435101781571,-0.1792976568852152,0.37261657203946796,-0.3069776687771082,-0.48902590359960285,0.17084589387689317,0.810187720826694,-0.25812092343611376,0.11279215131487165,0.5704795707549367,-0.2334232654954706,-0.3261971984590803,-0.9272817969322205,0.22711327831659997,0.35197922374520985,0.39564412406512667,0.16232518426009587,-0.3065119428294046,0.22404493551169122,-0.4464547985366413,0.07144159331385579,0.03924796224704811,-0.14259605322565352,-0.20921721449121833,-0.07714692716087614,-0.1787656449845859,-0.15757370527301515,-0.02439588521208082,0.27817708466734203,-0.06632529411997114,0.4987388992948191,0.5394369087048939,0.7000883764454296,0.16403783964259283,-0.01848962583712169,0.19485873409679957,-0.6082242205739021,-0.24331054942948477,-0.16495724661009653,0.06351440293448311,0.5892960471766335,0.4142723988209452,-0.5884968702282224,-0.11476432851382665,-0.17554567115647451,-0.06247397405760629,-0.3619153904063361,0.048185729554721286,0.7204061895608902,-0.1300409593220268,-0.11355923927788224,0.04601636741842542,-0.157443086749741,-0.10931890670742307,-0.21953282452055387,-0.18400071667773382,0.4052775286670242,0.28316606261900495,0.24482985266617366,0.08783587254583836,-0.048152677714824677,-0.12340648685182844,-0.15739555138030223,0.18835253587790898,0.495077784838421,-0.38703238325459616,0.25679640578372137,0.4426434958752777,-0.26371871680021286,-0.07846014201641083,0.25263666627662523,-0.08564200358731407,0.7334969746215003,0.023164306368146623,-0.5162684385265622,0.2597488250051226,-0.29424460232257843,-0.5753683008785758,-0.2843830393893378,0.35793942266276907,0.011016443371772766,-0.2954850601298468,-0.18033966801262327,-0.14601586971964156,-0.019206213099615916,0.5311109615223748,-0.8020619036895889,0.5029242570911135,0.49045807336057934,-0.06411817397124,-0.09082029600228582,-0.48443250570978436,0.5233211373644215,-0.27499163363661083,-0.14895809016057424,-0.07549158377306801,-0.20200484565326146
SRR5218318,0,0.037873760397945135,0.19562900066375732,-0.8581919861691338,-0.2142472607748849,-0.20479661332709448,0.3533350058964321,-0.4029525880302702,-0.4979825275284903,0.2059930839708873,0.7767927369901112,-0.1862999466913087,0.08913448878696986,0.5739886526550565,-0.1669196023472718,-0.4085765441081354,-0.9202220397336143,0.21212098747491837,0.3896218580859048,0.4049438238143921,0.17717801353761128,-0.2846207746437618,0.17688867592784976,-0.42836986375706537,0.0741212963392692,-0.004623194890362876,-0.10308786428400449,-0.20771817796464478,0.01737845689058304,-0.084937898176057,-0.20029000884720258,-0.011188735919339316,0.29458073420184,-0.05681332094328744,0.512153874550547,0.511494771710464,0.706907722566809,0.16083150995629175,-0.07873307328139033,0.25929807126522064,-0.5892214286806328,-0.21436185921941484,-0.11882257887295314,0.03371288414512362,0.6229340210556984,0.41647076926061083,-0.5645945705473423,-0.07219894443239484,-0.15874328357832773,-0.12802934327295848,-0.39301556774548124,0.06137645244598389,0.6478291366781507,-0.14323862163083895,-0.14462832787207194,-0.0069775741015161786,-0.2041899934411049,-0.14576841378584504,-0.2431649693420955,-0.10626818026815142,0.4386360911386354,0.28768513604466406,0.2985262849501201,0.09394368050353867,-0.03852118764604841,-0.14633524311440332,-0.1863327879857804,0.20337502445493424,0.4267203797187124,-0.41105975663023336,0.2603108773806265,0.3915625156036445,-0.30743592155964244,-0.12873025025640214,0.32082952692040373,-0.13694877071040018,0.7013284074408668,0.06419797880308968,-0.5673144182988575,0.3099669260638101,-0.32734101159232004,-0.5911420189908573,-0.3006866127252579,0.30386712082794737,0.021592995950153897,-0.22568605041929654,-0.15774641319045,-0.02850304969719478,-0.011917604399578912,0.5545183199324778,-0.8709598343287196,0.5258139020630291,0.517702083502497,-0.05381114461592266,-0.12248761419739042,-0.5224773458072117,0.5791027210652828,-0.3072863902364458,-0.08061026515705245,0.025884780367570265,-0.17494417939867293
SRR5218319,0,-0.028703447431325912,-0.07020499504038266,-0.7516156435012817,-0.165454877274377,-0.12407112121582031,0.3213070992912565,-0.11263779657227653,-0.39439763341631207,0.12934374383517674,0.7698991979871478,-0.19449696689844131,0.17092717119625636,0.7167912583265986,-0.13003432324954442,-0.5864794275590351,-0.8226117672664779,0.23446593752929143,0.48335717831339153,0.3468059173652104,0.05223991089899625,-0.3310617761952536,0.12768444206033433,-0.38107559457421303,-0.0072889551520347595,0.06631602719426155,0.19144459068775177,-0.1933421210518905,-0.05151040852069855,-0.14668533631733485,-0.044709580817392895,-0.13358962322984422,0.16783348790236882,-0.20605388922350748,0.3465084668381938,0.42611208132335116,0.6853208030973162,0.0628597777602928,0.014943622052669525,0.11671142599412374,-0.6279107103390353,-0.3332843099321638,-0.09276457130908966,0.003309075321469988,0.5388976417681468,0.43607601310525623,-0.4218446399484362,-0.09765578380652837,-0.05152761936187744,-0.03459756289209638,-0.2730940580368042,-0.04809610918164253,0.551728048494884,-0.14853130813155854,-0.2098233359200614,0.05113190731831959,-0.2146362896476473,-0.05769683527094977,-0.14573955535888672,-0.22139911965600081,0.3149846930588995,0.2711158598374043,0.03981849551200867,0.24121494059051787,0.20956441733453954,-0.06034875341824123,-0.19143392012587615,0.08465024190289634,0.36509627742426737,-0.4316153015409197,0.2815974269594465,0.4282005674072674,-0.37768077318157467,-0.09164059162139893,0.2661698843751635,-0.1085475313344172,0.9169579829488482,-0.08070689226899828,-0.4318270555564335,0.46425775544984,-0.18565418145486287,-0.5763630473187992,-0.16646613393511092,0.31373079121112823,-0.05682072043418884,-0.371504939028195,-0.17271206740822112,0.0231903860611575,0.11571154317685536,0.5920512285083532,-0.9339490639311927,0.4769599608012608,0.5747382172516414,-0.09911590814590454,-0.01821847366435187,-0.42000596651009153,0.45957242591040476,-0.3417215198278427,-0.13365143524216755,-0.03597675157444818,-0.3513130843639374
SRR5218320,0,0.06632475814382945,0.21202095917293004,-0.8754720262118748,-0.16589948109218053,-0.17186699169022696,0.4348390091742788,-0.3595306213412966,-0.43896142074040007,0.2275256865790912,0.775026227746691,-0.22353239144597734,0.16036314836570195,0.530616283416748,-0.16073473223618098,-0.408597644418478,-0.9724450494561877,0.23472291231155396,0.44396738920892986,0.39623370340892244,0.20811360622090952,-0.30317042980875286,0.21232401579618454,-0.4365878312715462,0.025352619854467257,-0.0012452868478638785,-0.1702368057199887,-0.19852452206292323,-0.06568639193262372,-0.08187044518334526,-0.1997990065387317,-0.11805244062894157,0.2916990561144693,-0.027330262320382253,0.5398292424423354,0.4963653875248773,0.724271684885025,0.13327613060495683,-0.08697092533111572,0.26304869992392405,-0.6230170391499996,-0.2191374855382102,-0.14387150960309164,0.05021725382123675,0.5614881302629199,0.37327791697212626,-0.538062671132918,-0.07158891643796648,-0.1254812138421195,-0.12558321974107198,-0.38224818663937704,0.07779409842831748,0.6878708004951477,-0.14734728221914598,-0.16359518920736654,0.06116146807159696,-0.18811127383794105,-0.07676030056817192,-0.2408005499414035,-0.15005400723644666,0.42453570224876913,0.2982767085943903,0.2565718687006405,0.09705843244280134,-0.06776219712836402,-0.06880092522728123,-0.1629956622741052,0.17014495921986444,0.4259237412895475,-0.3915617881076677,0.2926538304558822,0.4380523551787649,-0.339066455406802,-0.10109629375594002,0.2583981246820518,-0.1193562341587884,0.666939703481538,0.10333374994141716,-0.5851359388657978,0.23974549770355225,-0.25903600454330444,-0.6121951043605804,-0.2664646123136793,0.30556595219033106,0.017035113913672312,-0.17316404623644693,-0.18490286331091607,-0.018037159528051103,-0.025701850386602536,0.4756955014807837,-0.9240710655493396,0.5182705122445311,0.49579429253935814,-0.058767917699047496,-0.04049344759966646,-0.5275310277938843,0.572981636439051,-0.34965110038008007,-0.09094102680683136,0.01356881923441376,-0.25041945704392027
SRR5218321,0,0.0977113779102053,0.3227054327726364,-0.9090173244476318,-0.22591938291277205,-0.2570971314396177,0.32272875947611673,-0.45157945794718607,-0.44089080819061827,0.24036636309964315,0.7401494297331997,-0.04278468234198434,0.05476175248622894,0.43725716109786716,-0.1902924230588334,-0.3603978119790554,-0.9455406793526241,0.24840448477438518,0.3697766342333385,0.39377380694661823,0.18679974866764887,-0.28105679154396057,0.23523484063999994,-0.40267201300178257,0.08948177578193801,0.019522331122841154,-0.2891816007239478,-0.15584378157343184,0.025931965027536665,-0.1237271215234484,-0.24456077069044113,0.021205778632845198,0.1780581357223647,0.01972297259739467,0.5291485062667302,0.5332688084038507,0.6469724058572736,0.11742741587970938,-0.08142155701560634,0.3116312782679285,-0.5543846537226013,-0.18313932418823242,-0.08901240397244692,0.07271944412163325,0.5441689150674003,0.29967616285596577,-0.5585437619260379,-0.11720266086714608,-0.15566508259092057,-0.11778864583798818,-0.3857675279889788,0.12533979011433466,0.6575668268155174,-0.16207556852272578,-0.09092770437044757,0.047040753066539764,-0.15228354910920774,-0.1606029708470617,-0.28024977658476147,-0.10231671987899713,0.4164604863950184,0.276034701615572,0.32633924910000395,0.10030338700328555,-0.20635800702231272,-0.10676487322364535,-0.16476120693343027,0.2871674426964351,0.4531189729459584,-0.3246578031352588,0.2379532703863723,0.36412771897656576,-0.19306604670626776,-0.1582381363425936,0.2845701301204307,-0.11985878007752555,0.6123903095722198,0.10140391758510045,-0.5767471077186721,0.21077659726142883,-0.2710060903004238,-0.515574200078845,-0.2342547391142164,0.2688596376350948,0.06309785161699567,-0.16567662358283997,-0.15137226453849248,-0.047366897974695475,-0.023551674825804576,0.47046327378068653,-0.8074193586196218,0.45445803872176577,0.43994286549942835,-0.02839795872569084,-0.09564486066145557,-0.4800353816577366,0.5301325819455087,-0.3595621245247977,-0.10153951176575252,0.019621884716408595,-0.16413026409489767
SRR5218322,0,0.15703254718599574,0.2268062617097582,-0.823575326374599,-0.3011030214173453,-0.15812184235879354,0.35559358979974476,-0.4209598856312888,-0.405994040625436,0.1183757313660213,0.6850431475405847,-0.0561309318457331,0.09694536695522922,0.29412729825292316,-0.0777685237782342,-0.40865685790777206,-1.0009251066616602,0.2612366931779044,0.36768064009291784,0.42180945192064556,0.21614279278687068,-0.24317123208727157,0.35987839634929386,-0.41873728058167864,0.08583543343203408,-0.028909688017198017,-0.017896577715873718,-0.0674983731337956,0.012177782665405954,0.1606802111491561,-0.1814779792247074,0.16855160679136003,0.02090587806222694,0.10959202264036451,0.4174506382218429,0.38764795873846325,0.5784649529627391,0.214144589645522,-0.24615931191614696,0.18959038757852145,-0.662680664232799,0.09063692178045,-0.10991894879511424,0.053901406803301403,0.5519276559352875,0.2914385183581284,-0.5936152349625315,-0.19046951404639653,-0.3222157870020185,-0.17858454744730676,-0.32887796206133707,0.12054674500333411,0.49455014722687857,-0.08479570278099605,-0.1514710315636226,-0.10342494691056865,-0.12268012549195971,-0.10435576151524271,-0.2384119416986193,-0.14610290101596288,0.3925114055829389,0.37569464317389895,0.24389655675206864,0.12110819002347332,-0.22237242864710943,-0.23216935327010496,-0.15401496352361782,0.18775502698762075,0.46407077993665424,-0.13832957563655718,0.21212259254285268,0.3784785739013127,-0.2721882122568786,-0.051181928387710025,0.23568895246301377,-0.21657999179192952,0.6170104614325932,0.1936838456562587,-0.5680195577442646,0.10073263091700417,-0.3059170884745462,-0.7881058241639819,-0.21941243963582174,0.25694448607308523,-0.013662304197038923,0.04577062811170306,-0.08816766738891602,0.08579320566994804,0.10269378551415034,0.5685539160455976,-0.7213096512215478,0.3731644945219159,0.47618295678070616,-0.06851224281958171,-0.13004929572343826,-0.40480745683557223,0.45980546729905264,-0.30041658133268356,-0.16912794538906642,0.10976789040224892,-0.2783172455217157
SRR5218323,0,0.0529384437416281,0.22801580173628672,-0.8641584685870579,-0.17286097151892527,-0.2174457726734025,0.3364029824733734,-0.3859284945896694,-0.4645912604672568,0.19655650002615793,0.7706757187843323,-0.20451250033719198,0.13706466342721665,0.5447969755956105,-0.1402552660022463,-0.42008701605456217,-0.8742523789405823,0.22228247829895867,0.450421793120248,0.39701539278030396,0.12877256529671804,-0.2646386708532061,0.19359021846737182,-0.46932028526706354,0.035511313538466184,-0.018630719419369206,-0.12186294687645775,-0.16303697603039577,-0.03814909553953579,-0.14010573604277202,-0.20251694747379848,-0.013610532241208213,0.223186228956495,-0.020536188568387712,0.4854072119508471,0.5204547026327678,0.6639087902648109,0.1791355593928269,-0.07106450519391469,0.21593197754451207,-0.5712191302861486,-0.22656460957867758,-0.17111601254769734,0.02144664845296315,0.5985409617424011,0.42615097761154175,-0.5913977101445198,-0.07407597558838981,-0.1869448380810874,-0.08615209587982722,-0.34611011509384426,0.01124093575137002,0.665768675506115,-0.13187425690037863,-0.15636188111134938,0.05603471611227308,-0.18158266214387758,-0.11987622933728355,-0.28656489508492605,-0.11201641329431108,0.37818683604044573,0.24191729085786,0.25123244736875805,0.08586680170680795,-0.03929860144853592,-0.06384660090718951,-0.18029224500060081,0.17263683463845933,0.38556031031267984,-0.40959781780838966,0.2923427825527532,0.4374718027455466,-0.3464325940502541,-0.10204785210745675,0.3105410068695034,-0.11002993583679199,0.7474387586116791,0.10835170320102147,-0.543011201279504,0.25881900106157574,-0.23131085772599494,-0.5958676646862712,-0.3032789017472948,0.28985723853111267,0.043782366173607964,-0.12004473805427551,-0.2184136754700116,0.03665902252708163,-0.01955557561346463,0.5525001936725208,-0.8717348596879414,0.4983607136777469,0.4378476334469659,-0.02146909332701138,-0.07580321495022092,-0.5424945269312177,0.5558884010783264,-0.27113962386335644,-0.0822057058768613,0.003732863281454359,-0.21613731341702597
SRR5218324,0,0.12144762107969395,0.36959441219057354,-0.9017743979181562,-0.295730573790414,-0.2614488218511854,0.34609007622514454,-0.5027520315987724,-0.4352880801473345,0.22193028298871859,0.7772182577422687,-0.09554385074547359,0.1133974843791553,0.32442958440099445,-0.10741972497531346,-0.41897826588579584,-0.9619296320847103,0.23327446728944778,0.42935118079185486,0.42180387888635906,0.22555033756153925,-0.21863168052264623,0.23873690994722502,-0.47152663128716604,0.052702682225831916,-0.03475463390350342,-0.1230655631848744,-0.2016331340585436,-0.00974394753575325,-0.04721497265355928,-0.27573952611003605,0.08099040601934705,0.14495454941477096,0.04723747606788363,0.45557657233439386,0.5214255015764918,0.6674752426998956,0.20176477091653006,-0.2451288622937032,0.22150765465838568,-0.6316568851470947,0.09915768035820552,-0.123345604964665,0.029505690360175713,0.560241159583841,0.3682044361318861,-0.6222675719431469,-0.08887857837336403,-0.2913972517209394,-0.16645148715802602,-0.3175352769238608,0.13253919993128097,0.5761401940669332,-0.09056633178676878,-0.10556731106979507,-0.0234257381941591,-0.22357525117695332,-0.12391539716294833,-0.33724317806107657,-0.059492673724889755,0.5109728407114744,0.3374647817441395,0.3282081314495632,0.04751691674547536,-0.2704775929450989,-0.11969701520034245,-0.16886544121163233,0.19255747752530233,0.4855063397304288,-0.26190502302987234,0.24839291428881033,0.4501567504235676,-0.2377844447536128,-0.10580109485558101,0.26927156054547857,-0.20517401610101973,0.662963501044682,0.23871416917869023,-0.6080997181790215,0.028493942958968028,-0.2795726976224354,-0.6872632024543626,-0.33414249920419287,0.24763294628688268,0.07483406577791486,0.054080145699637275,-0.17983381423567021,0.07318596116134099,0.03063495590218476,0.5144615561834404,-0.7955962462084634,0.47613390907645226,0.3824422758604799,-0.08316475738372121,-0.13906450463192804,-0.4898977481893131,0.5571985629254154,-0.29257015671048847,-0.07236020267009735,0.09067664774400848,-0.1570834538766316
SRR5218325,0,0.044541160110384226,0.3756426955972399,-0.811367711850575,-0.21805965048926218,-0.15487263883863175,0.34540016097681864,-0.2674826772085258,-0.48710339622838156,0.1891247725912503,0.6711265412824494,-0.1888540413762842,0.0888933071068355,0.46962536977870123,-0.19911672174930573,-0.3106794570173536,-1.0343538650444575,0.28232770200286594,0.39229671018464224,0.3673456736973354,0.17039318622222968,-0.3577248879841396,0.2280884651201112,-0.37458192876407076,0.15907271525689534,0.010834983949150358,-0.3315701356955937,-0.19923462053494795,-0.019699097744056156,-0.11758337808506829,-0.30064996847483727,-0.024808755942753384,0.2083129579467433,0.12072388348834855,0.536032395703452,0.5419351713997977,0.6769929336650031,0.18288118179355348,0.05667846383793013,0.2982378995844296,-0.5555774638695377,-0.31359421781131197,-0.03538291741694723,0.03180586227348873,0.500358868922506,0.34459392486938406,-0.4989878349006176,-0.042070201465061734,-0.2448897191456386,-0.23713445663452148,-0.35609654390386175,0.0058912890298025945,0.8370933319841113,-0.17703743491853988,-0.14985700058085577,0.14807065912256284,-0.12555157499653952,-0.10912043281963893,-0.31777260452508926,-0.1542238603745188,0.2764362171292305,0.23688093626073428,0.34199531163488117,0.07728438531713826,-0.16919665677206858,-0.12341313276972089,-0.12493543247027057,0.28472892727170673,0.4485438617744616,-0.31294805875846315,0.2858898320368358,0.38392295129597187,-0.21302814462355205,-0.10187690811497825,0.3086750422205244,-0.19192185891526087,0.5194011969225747,-0.06009898228304727,-0.50134725017207,0.19339450342314585,-0.2749904213207109,-0.5091849786029863,-0.22040585109165736,0.2900890622820173,0.011993910585130965,-0.3327147364616394,-0.2338038275816611,-0.07214876583644322,-0.02222382596560887,0.3878724074789456,-0.6591151282191277,0.44247330179704086,0.5651366455214364,-0.03840657975524664,-0.09722518282277244,-0.46535156454358784,0.5412933209112712,-0.35332977984632763,-0.04022033302784881,0.01661573350429535,-0.06975940295628139
SRR5218326,0,0.0504920312336513,0.2545424039874758,-0.8992156939847129,-0.18493718760354177,-0.25028357175844057,0.3120343131678445,-0.3367557930094855,-0.46505119119371685,0.22727679993425096,0.8206289038062096,-0.12474765522139412,0.07091593316623143,0.48803278697388514,-0.18798415602317878,-0.4429213624181492,-0.9072581827640533,0.22055200380938395,0.3985400710787092,0.3960543317454202,0.14531841022627695,-0.298392117023468,0.22171913393374001,-0.4663172247154372,0.03530543736581292,0.022587274567091038,-0.17709501353757723,-0.16556141259414808,-0.01679202222398349,-0.11891959394727435,-0.2538185130272593,0.0316338198525565,0.16261634017739976,-0.04904871753283909,0.511886294398989,0.49983931865010944,0.6977170056530407,0.14537457163844789,-0.10653465134756905,0.2682916692325047,-0.5887049457856587,-0.1967567035130092,-0.14737763362271444,0.06674259368862424,0.5967360394341605,0.39928989325250897,-0.5598941541143826,-0.12261730858257838,-0.16148718765803746,-0.08495043111698967,-0.3856190804924284,0.08401399850845337,0.6329764127731323,-0.10510754372392382,-0.14273564613956427,0.047393755189010074,-0.17990476371986525,-0.1209661705153329,-0.29575629958084654,-0.1192741540393659,0.4414763929588454,0.2962914427875408,0.31866284140518736,0.09000473469495773,-0.1523653439113072,-0.10852176696062088,-0.21927739134324448,0.24046920452799117,0.4368538664919989,-0.35236919298768044,0.24061855620571546,0.40382837291274754,-0.3330425113838698,-0.13034714119774954,0.3320209870247969,-0.09170548192092351,0.7536918350628444,0.13052167637007578,-0.5471343355519431,0.3079137887273516,-0.27164603982652935,-0.6288574721132006,-0.20875704288482666,0.3195866346359253,0.0006519300597054618,-0.19971185816185816,-0.18397842347621918,-0.0454034007021359,-0.012860434928110667,0.566399870706456,-0.8584459008915084,0.4780895933508873,0.4424146594745772,0.0049025866069964,-0.0792859276490552,-0.5071520379611424,0.5542138367891312,-0.2669971989733832,-0.08955922509942736,0.014983775094151497,-0.2451178484729358
SRR5218327,0,0.13582179296229566,0.055447015911340714,-0.8241684628384454,-0.21574569599969046,-0.1332630898271288,0.3743882988180433,-0.34969903209379744,-0.48291552918297903,0.16308497956820897,0.7748168962342399,-0.23529331386089325,0.16460380383900233,0.6431134316538062,-0.14969101388539588,-0.4892949927598238,-0.9178524655955178,0.19724489961351668,0.38001244408743723,0.414104095527104,0.13073311107499258,-0.3184960527079446,0.14162585990769522,-0.38466150207178934,0.06496683800859111,0.046376070440081615,-0.0109405517578125,-0.22755502749766623,-0.061575278639793396,-0.1465479816709246,-0.12630901964647429,-0.10303374858839172,0.269028833934239,-0.14520584685461863,0.45053836570254396,0.5431657986981528,0.6497272183852536,0.09822298453322478,-0.009276608005166054,0.15677349881402083,-0.6559571091617856,-0.2686831865991865,-0.11910856834479741,0.04497124680450985,0.5768791437149048,0.48721215927175116,-0.560039333999157,-0.09519811187471662,-0.114755779504776,-0.08229915584836688,-0.3857130855321884,-0.03999595556940351,0.6793293271745954,-0.19347856832402094,-0.15632444513695581,0.06820511179310935,-0.1786671844976289,-0.10665233326809746,-0.20666610449552536,-0.22961930558085442,0.3782896761383329,0.2552428319385009,0.1685910608087267,0.13504854163953237,0.17810802161693573,-0.05970404829297747,-0.16121797050748551,0.11294673103839159,0.4253317713737488,-0.45535013851310524,0.31469924109322683,0.4273472162229674,-0.27989601343870163,-0.10000587361199516,0.23692140508709209,-0.11612996884754725,0.738188403791615,0.006976881197520665,-0.5304813448871885,0.32877352833747864,-0.2869953236409596,-0.4992836829540985,-0.27102988745485035,0.33922096907294225,-0.03521434696657317,-0.24958969439779008,-0.15577861959380762,-0.04502395859786442,0.0238968197788511,0.5930410692734378,-0.8648095460874694,0.5438712516001293,0.6130334990365165,-0.05354181570666177,-0.032005867787769864,-0.46791536254542215,0.5210841372609138,-0.3569356266941343,-0.0855823310890368,-0.04230831190943718,-0.204920408981187
