,t_SNE_1,t_SNE_2,group,emb_type,fid
0,0.6132769518404,0.3923987446060759,Ctrl,Phylo,ACBX02000025.1.1217
1,0.20191587787788826,0.04432744042327553,Ctrl,Phylo,JQ455259.1.1251
2,-0.13367008648007395,-0.49454317826463323,Ctrl,Phylo,DQ824266.1.1288
3,-0.6466278333804324,0.4568350691265796,Ctrl,Phylo,KF842080.1.1260
4,-0.48418173433601497,0.5562982573570469,Ctrl,Phylo,FJ366406.1.1235
5,-0.2907873170713724,0.695704159105023,Ctrl,Phylo,DQ800246.1.1225
6,-0.5062319756018766,0.0213067319038019,Ctrl,Phylo,FJ032489.1.1260
7,-0.11406726559680391,-0.7440987064154119,Ctrl,Phylo,FJ367633.1.1229
8,-0.7599480525274369,-0.008295280179131233,Ctrl,Phylo,HK693740.1.1297
9,0.6109364999677389,0.006188656854275552,Ctrl,Phylo,DQ799182.1.1290
10,0.3144639782776958,-0.43376348597037506,Ctrl,Phylo,FJ509926.1.1367
11,0.20561472635912545,0.7310480302223695,Ctrl,Phylo,FJ371750.1.1233
12,0.11491308135185899,0.3870877204153114,Ctrl,Phylo,FJ369668.1.1239
13,-0.7269760854020595,0.24655229552073132,Ctrl,Phylo,DQ809255.1.1206
14,0.29225925067494657,-0.6842291110398582,Ctrl,Phylo,FJ362701.1.1206
15,-0.11262344752667666,-0.7430005220603463,Ctrl,Phylo,AF153858.1.1349
16,-0.1785025842576734,0.7366471662027811,Ctrl,Phylo,FJ382054.1.1201
17,-0.7509570516239649,-0.020320985976442305,Ctrl,Phylo,DQ807031.1.1284
18,0.2931239242592073,-0.680919571196772,Ctrl,Phylo,KF843598.1.1346
19,0.2104837460348032,0.7257861153939555,Ctrl,Phylo,FJ362935.1.1246
20,-0.3607593431284718,-0.028931740879328444,Ctrl,Phylo,FJ366493.1.1298
21,-0.43051773958975964,0.5174493013960059,Ctrl,Phylo,HK240553.1.1243
22,-0.7151421698868852,0.31141242453543105,Ctrl,Phylo,DQ803441.1.1240
23,-0.20924661299288866,-0.7456843705137775,Ctrl,Phylo,DQ794179.1.1290
24,0.07361261589375685,-0.5950435505213235,Ctrl,Phylo,DQ796280.1.1284
25,0.76967935729549,0.157856390027597,Ctrl,Phylo,KF100217.1.1350
26,0.7202027728183226,0.3062519750069936,Ctrl,Phylo,DQ809069.1.1219
27,-0.574616081907388,0.24080779453855955,Ctrl,Phylo,FJ364418.1.1204
28,-0.43524064896053044,-0.6017898779923188,Ctrl,Phylo,KF843640.1.1372
29,-0.45203455921067714,0.5240650851375739,Ctrl,Phylo,GQ492382.1.1289
30,-0.29463425626082407,0.43010137106413593,Ctrl,Phylo,CVOZ01000362.1.1219
31,-0.3593065329483984,-0.028911868953565036,Ctrl,Phylo,FJ364454.1.1206
32,-0.04379390904013663,0.1762965629421757,Ctrl,Phylo,LARF01000109.1.1225
33,-0.04605179829214075,0.5578224474145637,Ctrl,Phylo,DQ796216.1.1275
34,-0.042669470143662326,0.75107938570526,Ctrl,Phylo,FJ366505.1.1299
35,-0.43497296824390236,-0.6024109347045108,Ctrl,Phylo,KF843459.1.1394
36,-0.6849793158245869,-0.29459474371040373,Ctrl,Phylo,DQ809022.1.1286
37,0.013543944055304654,-0.18691495559254193,Ctrl,Phylo,ABQC02000019.758957.760260
38,0.4670262556418923,-0.30991452885134146,Ctrl,Phylo,JQ190854.1.1350
39,0.4579448792197204,-0.605484082985025,Ctrl,Phylo,KH494596.1.1320
40,0.7972157429064228,0.01957753916216818,Ctrl,Phylo,FJ371179.1.1259
41,-0.00514508678242867,-0.656701059021879,Ctrl,Phylo,DQ803925.1.1280
