,label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
SRR2143721,1,0.8171165076394876,-0.06666725253065427,-0.45612471861143905,0.19953050464391708,-0.2029904673496882,-0.08470199505488078,0.1893670211235682,-0.28976050453881425,-0.020377396916349728,0.6532135630647341,-0.18220473329226175,-0.08410589893658955,-0.6746600394447645,-0.43867067495981854,-0.4025474240382512,0.6563505083322525,-0.06987241376191378,0.17693510899941126,0.2712496841947238,0.5776500372836987,0.4198239780962467,0.019002684702475865,0.06542163714766502,-0.3287791262070338,-0.552553634159267,-0.2956206599871318,0.005886508151888847,-0.10718121379613876,-0.15760512029131254,-0.09951170285542806,-0.20755757267276445,0.774983768661817,-0.23222704441286623,-0.013386540114879608,-0.4488179013133049,0.15583168218533197,-0.29129520058631897,0.2476563056310018,-0.12554593260089555,0.21117816120386124,-1.4214140077431996,-0.022711531569560368,0.016757359107335407,0.0796557745585839,0.15597400007148585,-0.438968983789285,-0.8294256490965685,0.5790474762519201,-0.04757400353749593,0.08669265825301409,-0.20937678699071208,-0.2406615170960625,0.02419104551275571,-0.4563873161872228,-0.19206075370311737,-0.08694945772488911,-0.23517046040312076,0.1384090706706047,0.18266521642605463,-0.07460866868495941,-0.29601448665683466,0.0288664159597829,0.20750737780084214,0.3464602902531624,0.1414023513595263,0.22175825325151285,0.06822660068670909,0.0868486650288105,0.06385262657810624,-0.5290518949429194,0.3407486329476039,-0.14914914965629578,-0.11437321205933888,0.2736051641404629,0.023057286938031513,0.6006071461985508,0.26959991703430813,0.009036129961411158,-0.3279886431992054,0.43081346348238486,0.6608251382907232,0.33983047865331173,0.7747394641240438,-0.21732986345887184,0.06186644732952118,0.41796500235795975,0.08837009345491727,-0.5693667133649191,0.5236580222845078,-0.19631721576054892,-0.03956382473309835,0.00983660047252973,-0.22662310550610223,0.17275641361872354,0.02942632387081782,-0.6801336401452621,-0.4295632553597291,0.2757369826237361,0.6302291291455427,0.04290318240722021
SRR2143722,1,0.6778736102084318,0.43472539633512497,-0.14099333249032497,0.1604342207623025,0.14577538395921388,-0.11938260185221831,0.26882212733229,-0.12211440627773602,-0.12092728540301323,0.4559372315804164,-0.12835565178344646,0.21203498604396978,-0.3199195886651675,-0.651981845498085,0.030905825396378834,0.34002490776280564,-0.16581615371008715,-0.08883515869577725,0.6035921778529882,0.3753464476515849,0.23657649227728447,0.390478472225368,-0.049009850869576134,-0.33608075976371765,-0.2747591125468413,-0.35991928974787396,-0.048073023557662964,0.2835663805405299,0.10823891560236613,-0.18338953951994577,-0.0753237505753835,0.5191029806931814,-0.3460060581564903,-0.07859054766595364,-0.7666248977184296,0.5352423780908188,0.05867242316404978,0.08803107279042403,-0.07567541052897771,0.21288491940746704,-0.8485298243661722,0.017827115952968597,0.006583998600641887,-0.06946829458077748,-0.058779185016949974,-0.26056694239377975,-0.49282579123973846,0.15205948190608373,-0.4135097761948903,-0.12089051368335883,-0.11105194687843323,-0.19646384303147593,-0.044674197832743325,-0.4776290605465571,-0.26032156000534695,-0.11127018928527832,-0.1363844027121862,0.1368612942751497,0.03433079272508621,-0.25396362443765,-0.24163202693065008,0.2134371337791284,0.2547856569290161,-0.01622115323940913,0.05073399841785431,-0.09603579885636766,0.06551510095596313,0.22241410116354624,0.022234914203484852,-0.30712227150797844,0.4886177899315953,-0.44322961817185086,-0.006637122482061386,0.08158135165770848,-0.3265975813070933,0.0963222732146581,0.171470378835996,0.02687891572713852,0.13939709650973478,0.2621132619678974,0.5082596391439438,-0.19549134622017542,0.3692815875013669,-0.31327098957262933,0.19335036103924116,0.37160846835467964,0.053364098072052,-0.47490813583135605,0.46597446252902347,-0.31424511782824993,0.12097221612930298,0.008583387670417627,0.04384511336684227,-0.16753296057383218,0.1915265331044793,-0.16066335390011469,-0.03281191266917934,0.1917878861228625,0.20744542653361955,0.09713228171070416
SRR2143723,1,0.8214568942785263,0.32482718490064144,-0.42106714844703674,0.1644126484170556,-0.06443887947049613,-0.09759928534428279,0.11319706961512566,-0.002941310405731201,0.0007120358447233835,0.46082667137185734,0.0009318919231494268,-0.04649200662970543,-0.46109692255655926,-0.5040790687004725,-0.27995074292023975,0.4977196219066779,-0.1763037989536921,-0.03314517748852571,0.5077578201889992,0.4602548082669576,0.3605106505177294,0.22810847063859305,-0.031539768601457276,-0.32932958379387856,-0.26714591681957245,-0.26493725134059787,-0.004289834139247735,0.035636406391859055,0.10747203230857849,-0.20161560453319302,0.007098334065328042,0.6413695539037386,-0.5271322329839071,-0.14036724219719568,-0.8177245346208414,0.37577291143437225,-0.24941038029889265,0.12237899222721656,-0.16673033808668455,0.04780996839205424,-1.156097263097763,0.28634831806023914,0.0871968741218249,-0.045088487366835274,0.10541502883036931,-0.3344433183471362,-0.7923360553880533,0.4254214366277059,-0.27474136898914975,0.09650246861080329,-0.03969830150405566,-0.25638638411570963,-0.0316210612654686,-0.5706885183850924,-0.05560974404215813,-0.2701785961786906,-0.16201768318812051,0.10335348018755515,0.17655041813850403,-0.1157587959120671,-0.2798987018565337,-0.06816203147172928,0.3927296424905459,0.4469095716873805,0.04183549682299296,0.0023602830866972604,0.1687737169365088,-0.0013174737493197124,-0.05166225880384445,-0.43717671775569517,0.4173173134525617,-0.3343102273841699,-0.06988060722748439,0.03426748029111574,-0.0011412248325844605,0.31637579823533696,0.3529592181245486,0.029084745794534683,0.04943533428013325,0.2960812362531821,0.6817838350931803,0.006588989247878392,0.6404356149335703,-0.3903281142314275,0.20930216213067374,0.2803080193698406,0.03649721542994181,-0.3865190049012502,0.39015073950092,-0.3154658501346906,-0.012891491254170736,0.07544669757286708,-0.03405207643906275,-0.16492736339569092,0.18878472099701563,-0.3518461336692174,-0.24782691150903702,0.20248750473062196,0.37352717233200866,0.1339841956893603
SRR2143724,1,0.11396077026923497,0.8485819970568022,-0.09523326282699902,0.17868159959713617,0.16859187185764313,0.2479581336180369,0.5505199606219927,0.18835401783386865,-0.5119843458135923,-0.16208126147588095,0.15886742062866688,0.3102441007892291,0.07792493204275767,-0.3502949799100558,0.7542529366910458,-0.08326633026202519,-0.3694540274639924,-0.09259077584526192,0.7523487098515034,-0.12660585592190424,-0.5264055635780096,0.840817779302597,0.025301081438859303,-0.10677824914455414,0.3617089092731476,-0.48487168302138645,-0.012277426819006601,0.5148296232024828,0.5470713898539543,-0.0683727686603864,0.24061494149888554,-0.045441592733065285,-0.49737352194885415,-0.7405120531717936,-0.8289584964513779,0.2850066622098287,0.5621689682205518,0.21194314708312353,-0.16141834606726965,0.07340195278326671,0.04801871379216512,0.6483823458353678,0.26267964858561754,0.007278953989346822,-0.5624797642230988,0.15576503177483877,-0.008423873533805212,-0.22099880004922548,-0.8165248483419418,-0.2523077883136769,-0.03014381229877472,-0.23252406467994055,-0.18908481920758882,-0.2221899994959434,-0.08384076630075772,-0.12802989253153405,0.11406199882427852,0.5049479405085245,-0.09618435303370158,0.03808315098285675,0.04268427286297083,0.0662185475230217,0.2313889960447947,0.18315457304318747,-0.25259604801734287,-0.08256527533133824,0.15822161237398782,-0.07647332797447841,-0.18564399455984434,0.12657825152079263,0.329995885801812,-0.3438548768560092,-0.007123793164889018,-0.31349993000427884,-0.23967952902118364,-0.5375896498250464,0.009469479322433472,-0.1907186284661293,0.30280283962686855,-0.44320080677668255,0.1348546234269937,-0.5428696051239967,0.01828233152627945,-0.7073254858454069,-0.048978290210167565,0.2426960989832878,-0.24044577280680338,0.20993976791699728,-0.2842773571610451,-0.5552815248568853,0.18695569535096487,0.2927807519833247,0.26557857791582745,-0.39066582421461743,0.495590607325236,0.1268296092748642,0.35255780816078186,0.2529742469390233,-0.40303079783916473,0.18012615789969763
SRR2143725,1,0.7499509478608767,0.7957471460103989,0.05871368758380413,0.14719525336598357,0.0975465252995491,-0.27768598402811523,0.24384700072308382,-0.3025495720406373,-0.05200344572464625,0.4827323655287425,-0.03542793542146683,0.11335743963718414,-0.356344119956096,-0.572790523370107,0.11488600523443893,0.1508475587082406,-0.10002016524473827,0.02408561607201894,0.5203857099016508,0.3564946943273147,0.23806689834843078,0.38190282384554547,-0.025231259564558666,-0.3851488282283147,-0.40866250824183226,-0.590912381807963,-0.06388369885583718,0.1778123825788498,0.09444294559458892,-0.28971295555432636,-0.015110224485397339,0.4935433715581894,-0.2097003945770363,0.020983247086405754,-0.8426858821573356,0.3487555297712485,-0.000879448838531971,0.020274965092539787,-0.09028578797976176,0.1177153034756581,-0.8246132911493381,0.14637340605258942,0.13866354525089264,-0.1526541809240977,-0.06683404371142387,-0.2702566534280777,-0.4778651048739751,0.08906950910265247,-0.535722573598226,-0.04017403093166649,-0.08027734545369943,-0.13558819082876047,-0.07653206090132396,-0.36132752398649853,-0.15761563181877136,-0.2333292762438456,-0.18287434180577597,0.009140716244777044,0.0727740079164505,-0.21458745002746582,-0.2540347675482432,0.33646409461895627,0.14921065916617712,-0.11580426742633183,0.0053422898054122925,0.06044849380850792,0.21550922840833664,0.3293728729089101,0.09755353132883708,-0.28565928945317864,0.4968927639226119,-0.2982405774916212,0.02496739725271861,-0.1357698020680497,-0.4227190613746643,0.08981018761793773,0.14656484747926393,0.09717198212941487,0.19206583127379417,0.13022158294916153,0.40755343933900195,-0.23872021088997522,0.4233495065321525,-0.37131359179814655,0.38233295393486816,0.42279604201515514,0.13084681859860817,-0.5019115755955378,0.4484872135023276,-0.18783921965708336,0.04366811861594518,0.0654758835832278,0.051626394192377724,-0.2161983149126172,0.3315619076602161,-0.18984728554884592,-0.15530259907245636,0.2647150307893753,0.059466262347996235,0.20270452896753946
SRR2143727,1,0.4880438121035695,0.8543473531802496,0.057520066698392235,0.16334833204746246,0.13694572697083154,-0.05962527791659037,0.48541020912428695,-0.15150348345438638,-0.20006056874990463,0.39479978382587433,-0.05768293639024099,0.11240308545529842,-0.22529507676760355,-0.48444604376951855,0.23320063948631287,-0.035004522651433945,-0.169808991253376,-0.0163830171028773,0.660889245569706,0.2357576514283816,0.05317326635122299,0.5874552205204964,0.009547156592210134,-0.22558052092790604,-0.17944159979621568,-0.6226718810697397,-0.024635222430030506,0.30534252524375916,0.3106517444054286,-0.3352767849961917,0.018270740906397503,0.2913705458243688,-0.36202488963802654,-0.2663552078107993,-0.8248116100827853,0.3060068978617589,0.3577951192855835,0.18932990233103433,-0.0009210159381230673,0.14328465020904937,-0.6121248180667559,0.3080305404340227,0.19313623756170273,-0.2381213903427124,-0.3752681761980057,-0.18373208368817964,-0.2601698885361354,-0.026388809084892273,-0.8172495439648628,-0.12773331006368002,-0.08347226679325104,-0.061330786595741905,-0.16898993899424872,-0.40379564712444943,-0.13054783518115678,-0.2226976752281189,0.0068788255254427595,0.32862459619839984,-0.12879610123733679,-0.07729960481325786,-0.17032495575646558,0.29137791817386943,0.26224082584182423,0.10641116897265117,-0.13409759104251862,0.015254334857066473,0.13666589061419168,0.27686990424990654,-0.06286506603161494,-0.15872418880462646,0.5786117017269135,-0.4066566502054532,-0.055545235673586525,-0.14797698085506758,-0.4760411794607838,-0.13409140209356943,0.00798779291411241,-0.018160042663415272,0.21976113940278688,-0.13332446416219076,0.3187038029233615,-0.36362886770317954,0.23636321226755777,-0.504916047056516,0.15230518206954002,0.28514068325360614,0.13743838171164194,-0.11773742238680522,0.22473532582322756,-0.30908985063433647,0.0185127854347229,0.2555232495069504,0.11941884458065033,-0.34025492146611214,0.38962459067503613,-0.025929182767868042,-0.009294703602790833,0.33490806197126705,-0.002912436922391256,0.14562767247358957
SRR2143732,1,0.8181585172812144,0.31413664668798447,-0.4400571584701538,0.2152124197067072,0.027068917949994404,-0.05933151766657829,0.03718141093850136,-0.13939516343331584,0.006798772839829326,0.6606949145595232,-0.0221300907433033,-0.026828894391655922,-0.64951150243481,-0.4624433343609174,-0.23440225422382355,0.47469947130108875,-0.07315659647186597,0.1382188592106104,0.42368607223033905,0.5646236476798853,0.20307991902033487,0.08019386480251949,-0.052404873073101044,-0.3402917260924975,-0.311383696893851,-0.3998008357981841,-0.0009125111003716787,0.03155216077963511,-0.017536579941709835,-0.1787281728660067,-0.16511648520827293,0.6404450982809067,-0.36578180206318694,-0.056813117737571396,-0.6645479450623194,0.3742176579932372,-0.18754310137592256,0.1326032669749111,-0.19197041541337967,0.2542021969954173,-1.2928567429383595,0.14251489440600076,-6.652126709620158e-06,0.01536166543761889,0.09414072707295418,-0.3895755046493529,-0.6635330766439438,0.46334395557641983,-0.27593727906545,0.058178609857956566,-0.19176785026987395,-0.1303828445573648,-0.07540878529349963,-0.41666628575573367,-0.10075763240456581,-0.21439494689305624,-0.1749045259008805,0.1498658905426661,0.16000553717215857,-0.10069476813077927,-0.21222961445649466,0.08202904214461644,0.30362116545438766,0.45360960563023883,0.07656178871790568,0.05802747358878454,0.24540590246518454,0.05794947718580564,-0.017133963604768116,-0.5577405616641045,0.3519417345523834,-0.24446398951113224,-0.1312406063079834,0.053724310360848904,-0.05082714060942332,0.3870310757192783,0.3184860994418462,-0.009871527863045534,-0.08159794782598813,0.26530441641807556,0.6399290598928928,0.1250923586388429,0.6787107264002165,-0.26052676265438396,0.09775562087694804,0.47248385411997634,0.15104229748249054,-0.4994773020346959,0.4125669201215108,-0.1912708729505539,-0.13153483594457308,0.021047933648029964,-0.15129348635673523,-0.08115432908137639,0.04171078776319822,-0.48031974335511524,-0.37826306869586307,0.24194976687431335,0.3826519188781579,0.1430170734723409
SRR2143733,1,0.7033733129501343,0.49121020672221977,-0.33558400968710583,0.22993571187059084,0.0799665239950021,-0.054959360510110855,0.20179034986843666,-0.08785236782083909,-0.053183022886514664,0.5550532002622882,0.00909436990817388,-0.022208385169506073,-0.4600861333310604,-0.5079754715164503,-0.08058473467826843,0.33416702489679057,-0.15924272437890372,-0.016792220373948414,0.5953472062634925,0.4366967628399531,0.20346585102379322,0.24960000440478325,-0.03237231386204561,-0.2479313164949417,-0.1959636521836122,-0.4954875682791074,0.014700214223315319,0.13187103470166525,0.10704011656343937,-0.2606169084707896,-0.08930057535568874,0.5957185551524162,-0.44466563997169334,-0.12519642213980356,-0.7711847101648649,0.4508362462123235,-0.0827714999516805,0.21054289614160857,-0.04813524273534616,0.1311470828950405,-1.0823965842525165,0.2682884484529495,0.0459653219829003,-0.055412868658701576,-0.08562532936533292,-0.3784515708684921,-0.5736020753781,0.35951829701662064,-0.4894043505191803,0.025161067644755047,-0.11110010929405689,-0.04947289017339548,-0.12954974174499512,-0.4419520820180575,-0.11041098646819592,-0.21553256114323935,-0.12085498372713725,0.1488461202631394,0.0346500501036644,-0.13318374752998352,-0.19510174542665482,0.10407166182994843,0.29568463874359924,0.42863093813260394,0.01836491624514262,0.09106152473638456,0.17496965949734053,0.086766943645974,-0.043631779650847115,-0.4776035789400339,0.4549604182442029,-0.2298440287510554,-0.10783847173055013,-0.02786763695379098,-0.17004318783680597,0.1454559564590454,0.17227070902784666,0.0012136042738954227,-0.013565505233903727,0.17429949219028154,0.6581113139788309,-0.0829395850499471,0.5568376245597998,-0.4655053069194158,0.03690637648105621,0.3671099195877711,0.05364540219306946,-0.4071834037701289,0.3398699735601743,-0.27497206643844646,0.00032772310078144073,0.06809241573015849,-0.02628174579391877,-0.1567352736989657,0.19578454891840616,-0.29892834772666294,-0.26324178899327916,0.25434839182222885,0.2817590083335138,0.2139807716012001
SRR2143734,1,0.8896423528591791,0.26829851418733597,-0.4793868735432625,0.2091207771251599,-0.09044751400748889,-0.12333090410053653,0.14666208873192468,-0.05756137861559788,-0.07199948156873386,0.6595130215088526,-0.10531419143080711,-0.00039324133346478146,-0.5172367313255867,-0.5694582288463911,-0.23890111843744913,0.5433553084731102,-0.14610908824640015,-0.06023719906806946,0.4402564764022827,0.5555914603173733,0.34553667018190026,0.1742874396344026,-0.06512272792557876,-0.3361022969086965,-0.3431792842845122,-0.3650102782994509,-0.01657482236623764,-0.011086352169513702,-0.015552754203478495,-0.17369429022073746,-0.093105581899484,0.6667242497205734,-0.34422490606084466,0.021557830274105072,-0.7475089058279991,0.4195969157541792,-0.15547509863972664,0.13125958542029062,-0.18873447614411512,0.14382912839452425,-1.1856309076150258,0.10609215994675954,0.032222773879766464,-0.054259885723392166,0.11438672120372455,-0.41415425459854305,-0.6983464521666368,0.47651495039463043,-0.11528595040241878,0.03654908078412215,-0.18605249763155976,-0.31894019432365894,0.024498675018548965,-0.4525126876930396,-0.15956396609544754,-0.19169674813747406,-0.29189856847127277,0.06253214925527573,0.19915359218915304,-0.01983517160018285,-0.27582841366529465,0.053216165552536644,0.3265141261120637,0.42211061467727023,0.11643144519378741,0.10859602441390355,0.14205639312664667,0.06932884268462658,-0.054451070725917816,-0.4720516198625167,0.34556351602077484,-0.21526152143875757,-0.032699503004550934,0.13800220067302385,-0.05179186041156451,0.4547267518937588,0.31011222396045923,-0.05079433197776476,-0.07542773349632625,0.3003709477682908,0.6418711443742117,0.12042241171002388,0.7188227785130342,-0.30981844291090965,0.15202550093332926,0.2537105257312457,-0.023721787768105667,-0.4835895945628484,0.40686874091625214,-0.185097965101401,-0.07729898268977801,-0.015717484056949615,-0.06105926617359122,-0.018364111582438152,0.19444692259033522,-0.4749638258169095,-0.2878546882420778,0.16018027812242508,0.42527247592806816,0.02026885747909546
SRR2143735,1,0.7507703552643458,0.3620771770365536,-0.10052462170521419,0.1752200573682785,0.07388311934967835,-0.20382958402236304,-0.17942181819429,-0.3585294956962268,0.2433982640504837,0.5431171543896198,-0.21077133094271025,0.05432599410414696,-0.571550993869702,-0.4768187222070992,-0.4355529422561328,0.2978843078017235,0.0810939222574234,0.18111132582028708,0.38466805095473927,0.7400186707576116,0.5152827699979147,0.06882065782944362,0.07585230097174644,-0.4110603791972001,-0.5538476991156737,-0.3829505170385043,-0.012349367141723633,0.14517305543025336,-0.23093569775422415,-0.35843698928753537,-0.19735953211784363,0.6914725129803022,-0.11101996650298436,0.2727723854283492,-0.5963606884082159,0.354829858445252,-0.23440159112215042,-0.10026318579912186,-0.19055008329451084,0.20277848343054453,-0.9833197395006815,-0.18478511817132434,0.11473582436641057,-0.2094559296965599,-0.025230432550112408,-0.3232590953509013,-0.5550189663966497,0.297757559766372,-0.31279293571909267,-0.021539414922396343,-0.028498561431964237,-0.1412325774629911,-0.1974530890583992,-0.5191856933136781,-0.18868273993333182,-0.10481917858123779,-0.14677585071573654,-0.09700992951790492,0.08975032247447719,-0.1809809481104215,-0.2644282855714361,0.13178075873292983,0.13362783441940942,0.037780143320560455,0.12077931314706802,0.11415362854798634,0.10604250927766164,0.3558507263660431,-0.018041496475537617,-0.46862603072077036,0.5629630840073029,-0.2729814077417056,0.10709356986141454,0.261095800747474,-0.4171119878689448,0.19858097533384958,0.08366305381059647,0.15961517517765364,-0.2528032064437866,0.36892881368597347,0.5196189930041631,0.11150095735987027,0.7901439716418585,-0.1512807160615921,0.3371349674804757,0.4017110615968704,0.1528197874625524,-0.4378408243258794,0.5962398822108904,-0.10443365573883057,-0.10048186282316844,0.054150705536206566,-0.16174842913945517,0.02857432762781779,0.19723286976416907,-0.23438983348508677,-0.3203161011139552,0.21267922222614288,0.4635971287886302,0.016665865977605183
SRR2143736,1,0.7078517104188601,0.6169722980509201,-0.048497298111518226,0.2074640718686472,0.1548711210489273,-0.2597569574912389,0.13271034633119902,-0.33998654161890346,0.049816528956095375,0.5173494964838028,-0.14880658065279326,0.029606762652595837,-0.42778719185541075,-0.45537951588630676,-0.034179426884899534,0.2308967107286056,-0.10441575696070989,0.10059778803649048,0.43208321183919907,0.46104317406813305,0.33445461466908455,0.25154259862999123,0.0002273221810658773,-0.3232624679803848,-0.4076377915528913,-0.5012288565436999,-0.02784726272026698,0.19960967699686685,0.06754168309271336,-0.31657064830263454,-0.07869326074918111,0.5343993566930294,-0.26530189951881766,-0.0008000663171211878,-0.6582278857628504,0.3168480231737097,-0.02039440907537937,0.05305295530706644,-0.08892533555626869,0.23071714118123055,-0.9958865977823734,0.00014714772502581278,0.048683748270074524,-0.15647966663042703,-0.04420496399203936,-0.31681741774082184,-0.5331292003393173,0.16147606447339058,-0.47656089377899963,-0.018882456546028454,-0.012381786635766426,-0.012096609842653075,-0.17918186883131662,-0.4638893639979263,-0.2027784859140714,-0.07547979553540547,-0.1908018340667089,0.07258846362431844,0.03055756539106369,-0.27079756061236065,-0.24342585603396097,0.2867707597712676,0.11319518585999806,-0.017508207975576322,-0.005185668667157491,0.0178599754969279,0.15529552350441614,0.2996857911348343,0.07049341996510823,-0.4216094395766656,0.5445662861069044,-0.3760763754447301,-0.03385167817274729,0.07428488414734602,-0.3447095702091853,0.14926529924074808,0.09176942830284436,0.2115943543612957,0.12848903859655061,0.2201098104317983,0.4385421760380268,-0.09478008126219113,0.5264564255873362,-0.2515244136253993,0.23537181473026672,0.42539305581400794,0.13778132448593775,-0.47485194603602093,0.5283692628145218,-0.20932757606108984,0.05511393149693807,0.08655530028045177,0.01503777007261912,-0.14612932510984442,0.13695605720082918,-0.19413585464159647,-0.2195059455310305,0.19069028894106546,0.2793402013679345,0.13575024654467902
SRR2143743,0,0.7524010439713796,0.496693750222524,-0.28043166423837346,0.04433931161959966,-0.006196329370141029,-0.07677100722988446,0.20252220705151558,0.1146298957367738,-0.5260163328299919,-0.014443298180898031,-0.2941096027692159,0.367272508641084,-0.2078604387740294,-0.8052337318658829,0.2620454207062721,0.01568947732448578,-0.05272049829363823,-0.46449705337484676,0.6193958421548208,0.5048050681749979,0.28081780672073364,0.2912595383822918,-0.1433380792538325,-0.18042545641462007,-0.09754158804814021,-0.3295448360343774,-0.09013033906618755,0.2516178588072459,0.20474420487880707,-0.15589494382341704,0.12498876328269641,0.5111458500226339,-0.4037441859642665,-0.3678369385500749,-0.7160104687015215,0.4787340371403843,0.4283192691703637,-0.1488893652955691,-0.18498729914426804,0.24775951635092497,-0.594887187394003,-0.3221810733278592,0.2318209409713745,0.0005032519499460856,-0.2733739030857881,-0.4556136354804039,-0.13708092644810677,0.2062796118358771,-0.26432568579912186,-0.4483099728822708,-0.3523769403497378,-0.5997545346617699,0.11954704920450847,-0.36522184560696286,-0.15851572901010513,-0.3315422162413597,-0.11549194157123566,0.2068835956354936,-0.12555845081806183,-0.16907837614417076,0.1380765587091446,0.19534267170820385,0.30803015424559516,-0.3083212512234847,0.40125381015241146,0.08670163651307423,-0.05620357704659303,0.2504236449797948,-0.15835168150564036,-0.1238019938270251,0.30422856099903584,-0.4483894035220146,0.026040300726890564,0.21108304460843405,-0.16321462004755935,0.014751491447289785,0.4296967188517253,-0.2611639027794202,-0.027188184360663097,-0.03813030508657297,0.2432444989681244,-0.20003220438957214,0.31618806595603627,-0.2706376016139984,0.6001255040367445,0.3385282556215922,-0.02363898605108261,0.019747138023376465,0.4572062095006307,-0.45570577184359234,-0.12118489108979702,0.2703280694161852,0.0828136329849561,0.033110725382963814,0.4293496801207463,0.28801918029785156,0.3024594324330489,0.24153454105059305,0.14124143620332083,-0.19611324276775122
SRR2143744,1,0.3904712237417698,0.15581844002008438,-0.24475779943168163,0.0410332220296065,0.1753161127368609,0.19477621636663875,-0.005964229504267375,0.18917839353283247,-0.1072361593445142,0.11853812634944916,0.13039042179783186,0.18423588884373507,-0.1716893489162127,-0.6892987638711929,0.2954135164618492,0.437584991256396,-0.3172225008408229,-0.23052436610062918,0.7554877350727717,0.13772260521848997,0.07337553550799687,0.28139306356509525,-0.1538918800652027,-0.4370665450890859,-0.07657803098360698,-0.12299235910177231,0.13238914807637533,0.2315570910771688,0.16682233847677708,0.07934593983615439,-0.16414020955562592,0.33482496937115985,-0.6063104880352815,-0.1410389437029759,-0.6325651810814937,0.4004826620221138,-0.11022686709960301,0.11678835578883688,-0.09130582213401794,0.142298457523187,-0.8127972992757956,0.43922241528828937,-0.14075622408806035,0.18038659791151682,0.1506341267377138,-0.09036773567398389,-0.4632483748719096,0.3139240766565005,-0.4829260837286711,-0.08012926019728184,0.15179280688365301,-0.18218247840801874,0.11257162938515346,-0.4542286427070697,-0.34137144436438877,-0.33236888609826565,-0.18730149293939272,0.3100603272517522,0.03484785106653968,-0.00786361594994863,-0.10713689525922139,0.06866422047217687,0.4354915600270033,0.2110193402816852,-0.17517968267202377,-0.2930463698382179,0.26547851351400215,-0.10724790922055642,-0.036722056567668915,-0.15557757019996643,0.43946220974127453,-0.26399400768180686,-0.07081356396277745,-0.2786953380952279,0.12161413331826527,-0.00967321079224348,0.20349310524761677,-0.0195256806910038,0.06693531821171443,0.3030730513855815,0.7882740398248037,-0.1568037768205007,0.44141239176193875,-0.3523288394014041,-0.1577376921971639,0.4613621859267975,-0.015309942265351614,-0.2608633190393448,0.07121942626933257,-0.4359900504350662,0.06651784914235274,-0.10149032964060704,0.24350546610852083,-0.4144943915307522,0.021466410408417385,-0.3955417238175869,0.12682431936264038,0.2235470861196518,-0.10305280735095342,0.3815640906492869
SRR2143745,1,0.40336839326967794,0.6069948251048723,-0.15049142017960548,0.2283508280913035,0.14221510485125086,-0.10380340119202931,0.26306099196275073,-0.0492179843907555,-0.18095289170742035,0.4139099394281705,-0.05326244483391444,0.061822896202405296,-0.35163266956806183,-0.4542256531616052,0.20041203498840332,0.3443535591165225,-0.17101642241080603,0.11555794874827068,0.45023220777511597,0.2341884064177672,-0.030833180372913677,0.3845564176638921,-0.04283952775100867,-0.2737935073673725,-0.23444881786902746,-0.7025129695733389,0.11542523031433423,0.16469441540539265,0.28709282105167705,-0.2807778815428416,-0.13211827973524728,0.47146791592240334,-0.3629496544599533,-0.21923239467044672,-0.7783173273007075,0.19131474693616232,0.13846263786156973,0.35564708709716797,-0.01054120808839798,0.09963236004114151,-0.9936320520937443,0.3194180180629094,-0.10819572272400062,0.013421018918355307,-0.07365602379043897,-0.1887771338224411,-0.6099104334910711,0.22075405468543371,-0.6933460906147957,0.05169996619224548,-0.013826971252759298,0.007067398478587468,-0.09822101891040802,-0.2611480454603831,-0.10494403044382732,-0.13941249251365662,-0.05191520104805628,0.3019899030526479,-0.06650930146376292,-0.018557569632927578,-0.27033567676941556,0.2087528184056282,0.31139620145161945,0.28053297599156696,-0.007699906826019287,-0.008860932818303505,0.16932807862758636,0.12373169263203938,0.04237828652064005,-0.19342093045512834,0.47158031165599823,-0.2157929167151451,-0.01581556349992752,-0.11788146942853928,-0.17583708092570305,0.1948755890286217,-0.0636959398786227,0.07588845491409302,0.16119624736408392,0.11000706899600725,0.5614159901936849,-0.11872962613900502,0.518671303987503,-0.5511770838250717,-0.21219334875543913,0.3608147402604421,0.05747795943170786,-0.2687093789378802,0.26556200596193474,-0.31283383071422577,-0.04087322702010473,0.23460249851147333,0.06391978388031323,-0.38505900154511136,0.12425354371468227,-0.33849018315474194,-0.2215261459350586,0.2568497719864051,0.13935317937284708,0.2088991009319822
