,t_SNE_1,t_SNE_2,group,emb_type,fid
36,-0.52087864971117,-0.4692047078806638,Ctrl,SNE,FJ371191.1.1358
37,-0.5776636020799609,0.59675082064122,Ctrl,SNE,JQ184073.1.1343
38,-0.4857464731856533,-0.07473417318901705,Ctrl,SNE,DQ794427.1.1242
39,-0.08555619066080392,0.008229806158474988,Ctrl,SNE,AY653232.1.1310
40,-0.5816066967908329,0.03487707619986764,Ctrl,SNE,DQ800564.1.1381
41,0.2590289052434604,-0.7380882184363611,Ctrl,SNE,CAGY01000009.11.1531
42,-0.6347725464177266,0.05735471178891009,Ctrl,SNE,DQ803925.1.1280
43,-0.40129068209116825,-0.24788409579791384,Ctrl,SNE,DQ799182.1.1290
44,0.3183391713594633,-0.013517381519605803,Ctrl,SNE,FJ364871.1.1208
45,-0.21943278788642093,0.5206118749542838,Ctrl,SNE,BAAV01001391.255.1549
46,-0.6343071607532595,0.14293817537300504,Ctrl,SNE,DQ823754.1.1237
47,-0.058590392796791985,0.4401372652349392,Ctrl,SNE,HK555409.2.1317
48,-0.44728403452164084,0.18502141577976403,Ctrl,SNE,HQ813592.1.1431
49,0.7430736342498644,-0.36089538509414754,Ctrl,SNE,HQ900326.1.1225
50,0.2943387555114829,-0.5007085438408481,AS,SNE,JQ456288.1.1319
51,-0.6658678946433381,-0.3036560690051672,AS,SNE,BAAV01000888.1.1300
52,0.7069449201055601,-0.15172832071343323,AS,SNE,HQ452854.1.1503
53,0.35269022876635936,0.07032012220448797,AS,SNE,AY995270.1.1330
54,-0.19512320730983443,-0.3022690178134979,AS,SNE,ABIK02000013.103269.104574
55,0.5799668303664932,-0.324382087433092,AS,SNE,MH355962.1.1200
56,0.13952712501372636,0.30634290094055866,AS,SNE,HK557112.1.1272
57,0.29507005294927185,-0.37218080884345384,AS,SNE,CP012069.2692071.2693595
58,0.39249846479889317,-0.2048545678281689,AS,SNE,JQ607698.1.1387
59,-0.4955389680197692,0.24913101936168666,AS,SNE,FJ369709.1.1241
60,0.5925325637907927,-0.4498715308154465,AS,SNE,HQ793586.1.1449
61,0.8396332228102218,0.2584030064619826,AS,SNE,JQ207644.1.1336
62,-0.36554284646907553,0.08133626989252006,AS,SNE,FJ363080.1.1346
63,-0.7314268466784541,-0.21564382388045977,AS,SNE,JX905358.1.1469
64,-0.4147614222550914,0.6331409795457354,AS,SNE,LT558846.1.1494
65,0.20247125832576449,0.2012875568112482,AS,SNE,HK240436.1.1267
66,0.7980840097250697,0.0973130037020284,AS,SNE,EF098031.1.1281
67,0.5375193012595583,-0.026219086266712998,AS,SNE,JQ451979.1.1251
68,0.004489028050788234,-0.06506836260153376,AS,SNE,HG800468.1.1200
69,0.14193300229617137,-0.1417256946759706,AS,SNE,AY995250.1.1365
70,-0.667561302993671,-0.006769330000753251,AS,SNE,AY850453.1.1227
71,-0.04132230603667258,-0.6003215121592029,AS,SNE,JN004064.1.1431
72,-0.19096741131727998,0.3360503003812787,AS,SNE,KX881774.1.1210
73,0.47388525807275883,0.5152364117019829,AS,SNE,HQ008625.1.1282
74,-0.5758505450233649,-0.33912179917900004,AS,SNE,GQ448970.1.1284
75,-0.08386919661402686,-0.3458882895810203,AS,SNE,MF581529.1.1403
76,0.2622400080743547,-0.44588856786400444,AS,SNE,JF090188.1.1364
77,0.08994891228378575,-0.43750186665854385,AS,SNE,KR185326.1.1423
78,-0.056686133995118036,-0.7521439743889886,AS,SNE,DQ808462.1.1241
79,0.16263905454716754,-0.25699069852810624,AS,SNE,FJ557701.1.1386
80,0.04296694385138099,0.5099147888827905,AS,SNE,HK241304.1.1252
81,-0.01558508569271625,-0.4312391957290991,AS,SNE,JF057160.1.1343
82,-0.3851088400984436,-0.8251038556500615,AS,SNE,DQ800305.1.1380
83,0.21311995386040103,0.7059207486013331,AS,SNE,MG881800.1.1219
84,-0.4648413244284176,0.5972187633157205,AS,SNE,FJ363503.1.1363
85,0.1472256095919042,-0.2289083384998216,AS,SNE,JQ449887.1.1241
