,t_SNE_1,t_SNE_2,group,emb_type,fid
81,0.20471439382575093,-0.5230310285796277,IBD,Phylo,HQ802530.1.1345
82,0.28295653622008204,0.5064075677133008,IBD,Phylo,AF338413.1.1408
83,0.7523906357749928,0.009443451570411045,IBD,Phylo,EU156766.1.1269
84,-0.27543295012510816,-0.03293768033283135,IBD,Phylo,HG800468.1.1200
85,-0.17649177402746255,-0.28723662107604,IBD,Phylo,HK241147.1.1296
86,-0.6949152658425917,0.2597496798202833,IBD,Phylo,DQ804982.1.1277
87,-0.1890577555272045,0.06431921595656073,IBD,Phylo,KX881777.1.1230
88,0.14743855859322202,0.5104871189884441,IBD,Phylo,GQ448318.1.1256
89,0.7374702068912703,-0.04692445190756247,IBD,Phylo,HK694993.1.1204
90,0.28088233983771177,0.5038872005038825,IBD,Phylo,AF473834.1.1411
91,0.08066068012707676,0.49788129781883156,IBD,Phylo,KH493948.1.1328
92,0.581654892753487,-0.49907639874148857,IBD,Phylo,GQ491160.1.1334
93,0.2799653732484098,-0.7166866333449363,IBD,Phylo,EU530381.1.1295
94,-0.44455982367882485,0.5200048682392441,IBD,Phylo,JQ467142.1.1299
95,0.30449960145350397,-0.24551413109810682,IBD,Phylo,JQ466159.1.1285
96,0.31668099108642184,-0.2430586486076075,IBD,Phylo,JQ467788.1.1220
97,-0.2747313198986527,0.6999130711621976,IBD,Phylo,JQ449887.1.1241
98,0.6866321209721405,0.3255507027659509,IBD,Phylo,FJ557734.1.1287
99,0.399444264010737,0.49074287833111596,IBD,Phylo,JQ467804.1.1375
0,0.0501944324648059,0.3847678034789118,Ctrl,SNE,KJ874032.1.1319
1,-0.01320063809768683,0.6466163747909123,Ctrl,SNE,KJ874096.1.1303
2,-0.08734510995409249,0.4197631719627135,Ctrl,SNE,JN657222.1.1286
3,0.47184787577154835,0.4546065333977458,Ctrl,SNE,KM978308.1.1527
4,-0.6392871641985742,0.33257041977387825,Ctrl,SNE,GQ491419.1.1322
5,-0.25730590673554943,0.645969993317245,Ctrl,SNE,GQ014737.1.1357
6,-0.40414390567835173,-0.015469349043895613,Ctrl,SNE,EU776550.1.1288
7,-0.09494474201880286,0.10167168307132908,Ctrl,SNE,HK557112.1.1272
8,-0.134759454469686,-0.3571554143718775,Ctrl,SNE,GU432132.1.1203
9,-0.182510943879229,0.06798696588705448,Ctrl,SNE,KF096013.1.1247
10,0.018075316732445463,1.0041508099923013,Ctrl,SNE,DQ794702.1.1380
11,-0.24373266281857656,0.3948692586505881,Ctrl,SNE,KF100146.1.1366
12,-0.5845999330554806,0.15481535830093657,Ctrl,SNE,GQ491354.1.1233
13,-0.20906196551864067,0.2473924066076166,Ctrl,SNE,DQ798020.1.1303
14,-0.09272103418308172,0.1762197194451913,Ctrl,SNE,JF101079.1.1256
15,0.21887200614038654,0.12263946982484888,Ctrl,SNE,JQ460153.1.1289
16,0.364840762858507,0.2851620261600878,Ctrl,SNE,KU881628.1.1200
17,-0.2742744828322295,0.17056454906218085,Ctrl,SNE,KF098872.1.1350
18,-0.5714430942447473,-0.37656094606488544,Ctrl,SNE,FAUJ01000006.3367.4875
19,0.2997290641755725,-0.4822138592041024,Ctrl,SNE,JX030308.1.1232
20,0.4207227870727766,0.2452286010886733,Ctrl,SNE,JQ457149.1.1334
21,-0.39186902883275593,0.42056840987286565,Ctrl,SNE,EF071318.1.1509
22,-0.010227529486694245,0.5058681238341575,Ctrl,SNE,GQ004007.1.1340
23,-0.15321180922454253,0.3253946738932191,Ctrl,SNE,GQ031841.1.1347
24,0.47805442962750866,0.23215112069384333,Ctrl,SNE,KP330262.1.1200
25,-0.3033822490244102,0.30406236322462993,Ctrl,SNE,GQ014659.1.1348
26,-0.5607650879276707,0.01706637474600016,Ctrl,SNE,ACBX02000025.1.1217
27,-0.2890642575498491,0.3989840470963682,Ctrl,SNE,FNWE01000002.1073068.1074570
28,-0.6658458931843926,-0.1450582887508308,Ctrl,SNE,FJ366441.1.1355
29,-0.5762306552363764,0.41220030681775194,Ctrl,SNE,EU458570.1.1390
30,-0.3444224897806977,0.27387746016748593,Ctrl,SNE,HM276114.1.1357
31,-0.22168671805830062,-0.04472225515722503,Ctrl,SNE,HK240304.1.1331
32,-0.29147428480764553,0.24112592209516137,Ctrl,SNE,GQ014650.1.1368
33,-0.1817514522810887,0.3500061799017839,Ctrl,SNE,LT700188.630817.632359
34,-0.6563443836683994,-0.09304318068692226,Ctrl,SNE,GQ493169.1.1364
35,-0.058848908234485596,-0.5418961770047388,Ctrl,SNE,KU324909.1.1217
36,0.2338443892924119,-0.2804575044135861,Ctrl,SNE,JF090188.1.1364
37,-0.2505887746175261,0.423930342727679,Ctrl,SNE,HM262845.1.1341
38,-0.6328627887274453,0.2164626086740487,Ctrl,SNE,EU473498.1.1210
39,-0.2922467692542961,0.2301904817762449,Ctrl,SNE,JF120145.1.1346
40,0.2911494052929923,-0.024636950177219827,Ctrl,SNE,MK131295.1.1339
