FPR,TPR
0.0,0.0
0.0,0.001394700139470014
0.0,0.005578800557880056
0.00423728813559322,0.005578800557880056
0.00423728813559322,0.01813110181311018
0.006355932203389831,0.01813110181311018
0.006355932203389831,0.02789400278940028
0.00847457627118644,0.02789400278940028
0.00847457627118644,0.030683403068340307
0.01059322033898305,0.030683403068340307
0.01059322033898305,0.03486750348675035
0.012711864406779662,0.03486750348675035
0.012711864406779662,0.06694560669456066
0.019067796610169493,0.06694560669456066
0.019067796610169493,0.08089260808926081
0.0211864406779661,0.08089260808926081
0.0211864406779661,0.08507670850767085
0.025423728813559324,0.08507670850767085
0.025423728813559324,0.08786610878661087
0.029661016949152543,0.08786610878661087
0.029661016949152543,0.09902370990237098
0.03177966101694915,0.09902370990237098
0.03177966101694915,0.100418410041841
0.036016949152542374,0.100418410041841
0.036016949152542374,0.11157601115760112
0.04025423728813559,0.11157601115760112
0.04025423728813559,0.11715481171548117
0.0423728813559322,0.11715481171548117
0.0423728813559322,0.12273361227336123
0.046610169491525424,0.12273361227336123
0.046610169491525424,0.12412831241283125
0.048728813559322036,0.12412831241283125
0.048728813559322036,0.12552301255230125
0.05296610169491525,0.12552301255230125
0.05296610169491525,0.12691771269177127
0.05508474576271186,0.12691771269177127
0.05508474576271186,0.1297071129707113
0.057203389830508475,0.1297071129707113
0.057203389830508475,0.13389121338912133
0.059322033898305086,0.13389121338912133
0.059322033898305086,0.14225941422594143
0.0614406779661017,0.14225941422594143
0.0614406779661017,0.16596931659693165
0.0635593220338983,0.16596931659693165
0.0635593220338983,0.16875871687587168
0.06567796610169492,0.16875871687587168
0.06567796610169492,0.17294281729428174
0.06779661016949153,0.17294281729428174
0.06779661016949153,0.17712691771269176
0.07203389830508475,0.17712691771269176
0.07203389830508475,0.18270571827057183
0.07415254237288135,0.18270571827057183
0.07415254237288135,0.19246861924686193
0.07627118644067797,0.19246861924686193
0.07627118644067797,0.199442119944212
0.07838983050847458,0.199442119944212
0.07838983050847458,0.20362622036262204
0.08050847457627118,0.20362622036262204
0.08050847457627118,0.21199442119944212
0.0826271186440678,0.21199442119944212
0.0826271186440678,0.21478382147838215
0.0847457627118644,0.21478382147838215
0.0847457627118644,0.2203626220362622
0.08686440677966102,0.2203626220362622
0.08686440677966102,0.2301255230125523
0.08898305084745763,0.2301255230125523
0.08898305084745763,0.23430962343096234
0.09322033898305085,0.23430962343096234
0.09322033898305085,0.2412831241283124
0.09533898305084745,0.2412831241283124
0.09533898305084745,0.24686192468619247
0.09957627118644068,0.24686192468619247
0.09957627118644068,0.2524407252440725
0.1016949152542373,0.2524407252440725
0.1016949152542373,0.25383542538354253
0.1038135593220339,0.25383542538354253
0.1038135593220339,0.2580195258019526
0.1059322033898305,0.2580195258019526
0.1059322033898305,0.26359832635983266
0.10805084745762712,0.26359832635983266
0.10805084745762712,0.2649930264993027
0.11016949152542373,0.2649930264993027
0.11016949152542373,0.27615062761506276
0.11440677966101695,0.27615062761506276
0.11440677966101695,0.2775453277545328
0.11864406779661017,0.2775453277545328
0.11864406779661017,0.28870292887029286
0.125,0.28870292887029286
0.125,0.2914923291492329
0.1271186440677966,0.2914923291492329
0.1271186440677966,0.2928870292887029
0.1292372881355932,0.2928870292887029
0.1292372881355932,0.29707112970711297
0.13135593220338984,0.29707112970711297
0.13135593220338984,0.299860529986053
0.13347457627118645,0.299860529986053
0.13347457627118645,0.3054393305439331
0.13559322033898305,0.3054393305439331
0.13559322033898305,0.31520223152022314
0.13983050847457626,0.31520223152022314
0.13983050847457626,0.3193863319386332
0.1440677966101695,0.3193863319386332
0.1440677966101695,0.3305439330543933
0.1461864406779661,0.3305439330543933
0.1461864406779661,0.3333333333333333
0.1483050847457627,0.3333333333333333
0.1483050847457627,0.33612273361227335
0.1504237288135593,0.33612273361227335
0.1504237288135593,0.3389121338912134
0.15466101694915255,0.3389121338912134
